60km altitude
   alt.[km]     year     month       day      hour  SZA[deg]         o2-vmr         ox-vmr          o-vmr         o3-vmr    [o2][cm^-3]   [ox][1/cm^3]    [o][1/cm^3]   [o3][1/cm^3]      topo3[DU]
      60.      2048         1         1     12.00    113.02     0.2092E+00     0.4056E-05     0.0000E+00     0.4056E-05     0.1500E+16     0.2908E+11     0.0000E+00     0.2908E+11     0.2492E+01
      60.      2048         2         1     12.00    107.12     0.2092E+00     0.4056E-05     0.0000E+00     0.4056E-05     0.1500E+16     0.2908E+11     0.0000E+00     0.2908E+11     0.2492E+01
      60.      2048         3         1     12.00     97.22     0.2092E+00     0.4056E-05     0.0000E+00     0.4056E-05     0.1500E+16     0.2908E+11     0.0000E+00     0.2908E+11     0.2492E+01
      60.      2048         4         1     12.00     85.08     0.2092E+00     0.5963E-05     0.8035E-06     0.5160E-05     0.1500E+16     0.4276E+11     0.5761E+10     0.3699E+11     0.1146E+01
      60.      2048         5         1     12.00     74.62     0.2092E+00     0.6137E-05     0.1849E-05     0.4288E-05     0.1500E+16     0.4400E+11     0.1326E+11     0.3074E+11     0.1159E+01
      60.      2048         6         1     12.00     67.80     0.2092E+00     0.6391E-05     0.2205E-05     0.4186E-05     0.1500E+16     0.4582E+11     0.1581E+11     0.3002E+11     0.1155E+01
      60.      2048         7         1     12.00     66.95     0.2092E+00     0.6428E-05     0.2246E-05     0.4182E-05     0.1500E+16     0.4609E+11     0.1610E+11     0.2998E+11     0.1152E+01
      60.      2048         8         1     12.00     72.23     0.2092E+00     0.6221E-05     0.1980E-05     0.4241E-05     0.1500E+16     0.4461E+11     0.1420E+11     0.3041E+11     0.1166E+01
      60.      2048         9         1     12.00     82.08     0.2092E+00     0.5861E-05     0.1202E-05     0.4659E-05     0.1500E+16     0.4202E+11     0.8618E+10     0.3340E+11     0.1152E+01
      60.      2048        10         1     12.00     93.57     0.2092E+00     0.6283E-05     0.2915E-07     0.6254E-05     0.1500E+16     0.4505E+11     0.2090E+09     0.4484E+11     0.2647E+01
      60.      2048        11         1     12.00    104.74     0.2092E+00     0.4053E-05     0.0000E+00     0.4053E-05     0.1500E+16     0.2906E+11     0.0000E+00     0.2906E+11     0.2492E+01
      60.      2048        12         1     12.00    111.96     0.2092E+00     0.4053E-05     0.0000E+00     0.4053E-05     0.1500E+16     0.2906E+11     0.0000E+00     0.2906E+11     0.2492E+01
