-15° latitude
0.12     albedo
65km altitude
   alt.[km]     year     month       day      hour  SZA[deg]         o2-vmr         ox-vmr          o-vmr         o3-vmr    [o2][cm^-3]   [ox][1/cm^3]    [o][1/cm^3]   [o3][1/cm^3]      topo3[DU]
      65.      2048         6        21      0.00    171.54     0.2095E+00     0.1327E-04     0.0000E+00     0.1327E-04     0.8190E+15     0.5190E+11     0.0000E+00     0.5190E+11     0.3921E+01
      65.      2048         6        21      1.00    163.92     0.2095E+00     0.1327E-04     0.0000E+00     0.1327E-04     0.8190E+15     0.5190E+11     0.0000E+00     0.5190E+11     0.3921E+01
      65.      2048         6        21      2.00    150.95     0.2095E+00     0.1327E-04     0.0000E+00     0.1327E-04     0.8190E+15     0.5190E+11     0.0000E+00     0.5190E+11     0.3921E+01
      65.      2048         6        21      3.00    137.30     0.2095E+00     0.1327E-04     0.0000E+00     0.1327E-04     0.8190E+15     0.5190E+11     0.0000E+00     0.5190E+11     0.3921E+01
      65.      2048         6        21      4.00    123.55     0.2095E+00     0.1327E-04     0.0000E+00     0.1327E-04     0.8190E+15     0.5190E+11     0.0000E+00     0.5190E+11     0.3921E+01
      65.      2048         6        21      5.00    109.86     0.2095E+00     0.1327E-04     0.0000E+00     0.1327E-04     0.8190E+15     0.5190E+11     0.0000E+00     0.5190E+11     0.3921E+01
      65.      2048         6        21      6.00     96.36     0.2095E+00     0.1327E-04     0.0000E+00     0.1327E-04     0.8190E+15     0.5190E+11     0.0000E+00     0.5190E+11     0.3921E+01
      65.      2048         6        21      7.00     83.17     0.2095E+00     0.1343E-04     0.1504E-06     0.1328E-04     0.8190E+15     0.5250E+11     0.5880E+09     0.5191E+11     0.3234E+01
      65.      2048         6        21      8.00     70.53     0.2095E+00     0.1426E-04     0.4321E-05     0.9937E-05     0.8190E+15     0.5575E+11     0.1689E+11     0.3885E+11     0.1358E+01
      65.      2048         6        21      9.00     58.80     0.2095E+00     0.1444E-04     0.8866E-05     0.5576E-05     0.8190E+15     0.5647E+11     0.3467E+11     0.2180E+11     0.7240E+00
      65.      2048         6        21     10.00     48.66     0.2095E+00     0.1493E-04     0.9986E-05     0.4945E-05     0.8190E+15     0.5838E+11     0.3904E+11     0.1933E+11     0.6397E+00
      65.      2048         6        21     11.00     41.33     0.2095E+00     0.1555E-04     0.1072E-04     0.4834E-05     0.8190E+15     0.6080E+11     0.4190E+11     0.1890E+11     0.6308E+00
      65.      2048         6        21     12.00     38.45     0.2095E+00     0.1611E-04     0.1114E-04     0.4973E-05     0.8190E+15     0.6299E+11     0.4355E+11     0.1944E+11     0.6475E+00
      65.      2048         6        21     13.00     40.98     0.2095E+00     0.1655E-04     0.1141E-04     0.5139E-05     0.8190E+15     0.6470E+11     0.4461E+11     0.2009E+11     0.6655E+00
      65.      2048         6        21     14.00     48.06     0.2095E+00     0.1676E-04     0.1130E-04     0.5461E-05     0.8190E+15     0.6553E+11     0.4418E+11     0.2135E+11     0.6959E+00
      65.      2048         6        21     15.00     58.04     0.2095E+00     0.1654E-04     0.1099E-04     0.5544E-05     0.8190E+15     0.6466E+11     0.4298E+11     0.2168E+11     0.7065E+00
      65.      2048         6        21     16.00     69.69     0.2095E+00     0.1603E-04     0.1016E-04     0.5875E-05     0.8190E+15     0.6269E+11     0.3972E+11     0.2297E+11     0.7334E+00
      65.      2048         6        21     17.00     82.29     0.2095E+00     0.1505E-04     0.7542E-05     0.7506E-05     0.8190E+15     0.5884E+11     0.2949E+11     0.2935E+11     0.9095E+00
      65.      2048         6        21     18.00     95.44     0.2095E+00     0.1328E-04     0.0000E+00     0.1328E-04     0.8190E+15     0.5192E+11     0.0000E+00     0.5192E+11     0.3922E+01
      65.      2048         6        21     19.00    108.93     0.2095E+00     0.1328E-04     0.0000E+00     0.1328E-04     0.8190E+15     0.5192E+11     0.0000E+00     0.5192E+11     0.3922E+01
      65.      2048         6        21     20.00    122.61     0.2095E+00     0.1328E-04     0.0000E+00     0.1328E-04     0.8190E+15     0.5192E+11     0.0000E+00     0.5192E+11     0.3922E+01
      65.      2048         6        21     21.00    136.36     0.2095E+00     0.1328E-04     0.0000E+00     0.1328E-04     0.8190E+15     0.5192E+11     0.0000E+00     0.5192E+11     0.3922E+01
      65.      2048         6        21     22.00    150.03     0.2095E+00     0.1328E-04     0.0000E+00     0.1328E-04     0.8190E+15     0.5192E+11     0.0000E+00     0.5192E+11     0.3922E+01
      65.      2048         6        21     23.00    163.09     0.2095E+00     0.1328E-04     0.0000E+00     0.1328E-04     0.8190E+15     0.5192E+11     0.0000E+00     0.5192E+11     0.3922E+01
