90° latitude
0.58     albedo
22km altitude
   alt.[km]     year     month       day      hour  SZA[deg]         o2-vmr         ox-vmr          o-vmr         o3-vmr    [o2][cm^-3]   [ox][1/cm^3]    [o][1/cm^3]   [o3][1/cm^3]      topo3[DU]
      22.      2048         1         1     12.00    113.02     0.2098E+00     0.2220E-05     0.0000E+00     0.2220E-05     0.2580E+18     0.2730E+13     0.0000E+00     0.2730E+13     0.1125E+03
      22.      2048         2         1     12.00    107.12     0.2098E+00     0.2220E-05     0.0000E+00     0.2220E-05     0.2580E+18     0.2730E+13     0.0000E+00     0.2730E+13     0.1125E+03
      22.      2048         3         1     12.00     97.22     0.2098E+00     0.2220E-05     0.0000E+00     0.2220E-05     0.2580E+18     0.2730E+13     0.0000E+00     0.2730E+13     0.1125E+03
      22.      2048         4         1     12.00     85.08     0.2098E+00     0.2215E-05     0.2062E-11     0.2215E-05     0.2580E+18     0.2724E+13     0.2536E+07     0.2724E+13     0.1132E+03
      22.      2048         5         1     12.00     74.62     0.2098E+00     0.2213E-05     0.2943E-11     0.2213E-05     0.2580E+18     0.2721E+13     0.3620E+07     0.2721E+13     0.1355E+03
      22.      2048         6         1     12.00     67.80     0.2098E+00     0.2221E-05     0.3314E-11     0.2221E-05     0.2580E+18     0.2732E+13     0.4077E+07     0.2732E+13     0.1571E+03
      22.      2048         7         1     12.00     66.95     0.2098E+00     0.2243E-05     0.3370E-11     0.2243E-05     0.2580E+18     0.2758E+13     0.4145E+07     0.2758E+13     0.1682E+03
      22.      2048         8         1     12.00     72.23     0.2098E+00     0.2242E-05     0.3038E-11     0.2242E-05     0.2580E+18     0.2757E+13     0.3737E+07     0.2757E+13     0.1613E+03
      22.      2048         9         1     12.00     82.08     0.2098E+00     0.2230E-05     0.2308E-11     0.2230E-05     0.2580E+18     0.2742E+13     0.2839E+07     0.2742E+13     0.1380E+03
      22.      2048        10         1     12.00     93.57     0.2098E+00     0.2220E-05     0.4481E-13     0.2220E-05     0.2580E+18     0.2731E+13     0.5512E+05     0.2731E+13     0.1135E+03
      22.      2048        11         1     12.00    104.74     0.2098E+00     0.2220E-05     0.0000E+00     0.2220E-05     0.2580E+18     0.2731E+13     0.0000E+00     0.2731E+13     0.1125E+03
      22.      2048        12         1     12.00    111.96     0.2098E+00     0.2220E-05     0.0000E+00     0.2220E-05     0.2580E+18     0.2731E+13     0.0000E+00     0.2731E+13     0.1125E+03
