45° latitude
0.18     albedo
13km altitude
   alt.[km]     year     month       day      hour  SZA[deg]         o2-vmr         ox-vmr          o-vmr         o3-vmr    [o2][cm^-3]   [ox][1/cm^3]    [o][1/cm^3]   [o3][1/cm^3]      topo3[DU]
      13.      2000         1         1     12.00     68.05     0.2093E+00     0.1167E-10     0.7781E-18     0.1167E-10     0.1120E+19     0.6242E+08     0.4163E+01     0.6242E+08     0.1075E+02
      13.      2001         1         1     12.00     67.99     0.2093E+00     0.7180E-08     0.3805E-15     0.7180E-08     0.1120E+19     0.3841E+11     0.2036E+04     0.3841E+11     0.2282E+03
      13.      2002         1         1     12.00     68.01     0.2093E+00     0.9879E-08     0.5133E-15     0.9879E-08     0.1120E+19     0.5285E+11     0.2746E+04     0.5285E+11     0.2568E+03
      13.      2003         1         1     12.00     68.03     0.2093E+00     0.1187E-07     0.6117E-15     0.1187E-07     0.1120E+19     0.6352E+11     0.3273E+04     0.6352E+11     0.2711E+03
      13.      2004         1         1     12.00     68.05     0.2093E+00     0.1356E-07     0.6944E-15     0.1356E-07     0.1120E+19     0.7253E+11     0.3715E+04     0.7253E+11     0.2806E+03
      13.      2005         1         1     12.00     67.99     0.2093E+00     0.1505E-07     0.7688E-15     0.1505E-07     0.1120E+19     0.8051E+11     0.4113E+04     0.8051E+11     0.2874E+03
      13.      2006         1         1     12.00     68.01     0.2093E+00     0.1641E-07     0.8354E-15     0.1641E-07     0.1120E+19     0.8780E+11     0.4470E+04     0.8780E+11     0.2930E+03
      13.      2007         1         1     12.00     68.03     0.2093E+00     0.1768E-07     0.8972E-15     0.1768E-07     0.1120E+19     0.9457E+11     0.4800E+04     0.9457E+11     0.2976E+03
      13.      2008         1         1     12.00     68.05     0.2093E+00     0.1887E-07     0.9555E-15     0.1887E-07     0.1120E+19     0.1010E+12     0.5112E+04     0.1010E+12     0.3015E+03
      13.      2009         1         1     12.00     67.98     0.2093E+00     0.2000E-07     0.1013E-14     0.2000E-07     0.1120E+19     0.1070E+12     0.5417E+04     0.1070E+12     0.3045E+03
      13.      2010         1         1     12.00     68.00     0.2093E+00     0.2109E-07     0.1066E-14     0.2109E-07     0.1120E+19     0.1128E+12     0.5701E+04     0.1128E+12     0.3074E+03
      13.      2011         1         1     12.00     68.02     0.2093E+00     0.2213E-07     0.1117E-14     0.2213E-07     0.1120E+19     0.1184E+12     0.5974E+04     0.1184E+12     0.3100E+03
      13.      2012         1         1     12.00     68.04     0.2093E+00     0.2314E-07     0.1166E-14     0.2314E-07     0.1120E+19     0.1238E+12     0.6238E+04     0.1238E+12     0.3123E+03
      13.      2013         1         1     12.00     67.98     0.2093E+00     0.2412E-07     0.1216E-14     0.2412E-07     0.1120E+19     0.1291E+12     0.6503E+04     0.1291E+12     0.3142E+03
      13.      2014         1         1     12.00     68.00     0.2093E+00     0.2508E-07     0.1262E-14     0.2508E-07     0.1120E+19     0.1342E+12     0.6751E+04     0.1342E+12     0.3161E+03
      13.      2015         1         1     12.00     68.02     0.2093E+00     0.2600E-07     0.1307E-14     0.2600E-07     0.1120E+19     0.1391E+12     0.6993E+04     0.1391E+12     0.3179E+03
      13.      2016         1         1     12.00     68.04     0.2093E+00     0.2691E-07     0.1351E-14     0.2691E-07     0.1120E+19     0.1440E+12     0.7228E+04     0.1440E+12     0.3196E+03
      13.      2017         1         1     12.00     67.98     0.2093E+00     0.2780E-07     0.1396E-14     0.2780E-07     0.1120E+19     0.1487E+12     0.7471E+04     0.1487E+12     0.3209E+03
      13.      2018         1         1     12.00     68.00     0.2093E+00     0.2867E-07     0.1438E-14     0.2867E-07     0.1120E+19     0.1534E+12     0.7696E+04     0.1534E+12     0.3223E+03
      13.      2019         1         1     12.00     68.02     0.2093E+00     0.2952E-07     0.1480E-14     0.2952E-07     0.1120E+19     0.1579E+12     0.7917E+04     0.1579E+12     0.3237E+03
      13.      2020         1         1     12.00     68.04     0.2093E+00     0.3036E-07     0.1520E-14     0.3036E-07     0.1120E+19     0.1624E+12     0.8133E+04     0.1624E+12     0.3249E+03
      13.      2021         1         1     12.00     67.98     0.2093E+00     0.3118E-07     0.1563E-14     0.3118E-07     0.1120E+19     0.1668E+12     0.8360E+04     0.1668E+12     0.3259E+03
      13.      2022         1         1     12.00     68.00     0.2093E+00     0.3199E-07     0.1602E-14     0.3199E-07     0.1120E+19     0.1712E+12     0.8570E+04     0.1712E+12     0.3270E+03
