75° latitude
0.45     albedo
22km altitude
   alt.[km]     year     month       day      hour  SZA[deg]         o2-vmr         ox-vmr          o-vmr         o3-vmr    [o2][cm^-3]   [ox][1/cm^3]    [o][1/cm^3]   [o3][1/cm^3]      topo3[DU]
      22.      2000         1         1     12.00     98.05     0.2098E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2580E+18     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00
      22.      2001         1         1     12.00     97.99     0.2098E+00     0.1076E-05     0.0000E+00     0.1076E-05     0.2580E+18     0.1323E+13     0.0000E+00     0.1323E+13     0.1170E+03
      22.      2002         1         1     12.00     98.01     0.2098E+00     0.1479E-05     0.0000E+00     0.1479E-05     0.2580E+18     0.1819E+13     0.0000E+00     0.1819E+13     0.1300E+03
      22.      2003         1         1     12.00     98.03     0.2098E+00     0.1761E-05     0.0000E+00     0.1761E-05     0.2580E+18     0.2166E+13     0.0000E+00     0.2166E+13     0.1358E+03
      22.      2004         1         1     12.00     98.05     0.2098E+00     0.1979E-05     0.0000E+00     0.1979E-05     0.2580E+18     0.2434E+13     0.0000E+00     0.2434E+13     0.1388E+03
      22.      2005         1         1     12.00     97.98     0.2098E+00     0.2152E-05     0.0000E+00     0.2152E-05     0.2580E+18     0.2647E+13     0.0000E+00     0.2647E+13     0.1405E+03
      22.      2006         1         1     12.00     98.00     0.2098E+00     0.2291E-05     0.0000E+00     0.2291E-05     0.2580E+18     0.2818E+13     0.0000E+00     0.2818E+13     0.1416E+03
      22.      2007         1         1     12.00     98.02     0.2098E+00     0.2403E-05     0.0000E+00     0.2403E-05     0.2580E+18     0.2956E+13     0.0000E+00     0.2956E+13     0.1425E+03
      22.      2008         1         1     12.00     98.04     0.2098E+00     0.2493E-05     0.0000E+00     0.2493E-05     0.2580E+18     0.3067E+13     0.0000E+00     0.3067E+13     0.1431E+03
      22.      2009         1         1     12.00     97.98     0.2098E+00     0.2565E-05     0.0000E+00     0.2565E-05     0.2580E+18     0.3155E+13     0.0000E+00     0.3155E+13     0.1436E+03
      22.      2010         1         1     12.00     98.00     0.2098E+00     0.2622E-05     0.0000E+00     0.2622E-05     0.2580E+18     0.3225E+13     0.0000E+00     0.3225E+13     0.1440E+03
      22.      2011         1         1     12.00     98.02     0.2098E+00     0.2667E-05     0.0000E+00     0.2667E-05     0.2580E+18     0.3281E+13     0.0000E+00     0.3281E+13     0.1443E+03
      22.      2012         1         1     12.00     98.04     0.2098E+00     0.2703E-05     0.0000E+00     0.2703E-05     0.2580E+18     0.3325E+13     0.0000E+00     0.3325E+13     0.1446E+03
      22.      2013         1         1     12.00     97.98     0.2098E+00     0.2731E-05     0.0000E+00     0.2731E-05     0.2580E+18     0.3359E+13     0.0000E+00     0.3359E+13     0.1448E+03
      22.      2014         1         1     12.00     98.00     0.2098E+00     0.2754E-05     0.0000E+00     0.2754E-05     0.2580E+18     0.3387E+13     0.0000E+00     0.3387E+13     0.1449E+03
      22.      2015         1         1     12.00     98.02     0.2098E+00     0.2771E-05     0.0000E+00     0.2771E-05     0.2580E+18     0.3408E+13     0.0000E+00     0.3408E+13     0.1450E+03
      22.      2016         1         1     12.00     98.04     0.2098E+00     0.2785E-05     0.0000E+00     0.2785E-05     0.2580E+18     0.3425E+13     0.0000E+00     0.3425E+13     0.1451E+03
      22.      2017         1         1     12.00     97.98     0.2098E+00     0.2796E-05     0.0000E+00     0.2796E-05     0.2580E+18     0.3439E+13     0.0000E+00     0.3439E+13     0.1452E+03
      22.      2018         1         1     12.00     98.00     0.2098E+00     0.2804E-05     0.0000E+00     0.2804E-05     0.2580E+18     0.3449E+13     0.0000E+00     0.3449E+13     0.1453E+03
      22.      2019         1         1     12.00     98.02     0.2098E+00     0.2811E-05     0.0000E+00     0.2811E-05     0.2580E+18     0.3457E+13     0.0000E+00     0.3457E+13     0.1453E+03
      22.      2020         1         1     12.00     98.04     0.2098E+00     0.2816E-05     0.0000E+00     0.2816E-05     0.2580E+18     0.3464E+13     0.0000E+00     0.3464E+13     0.1453E+03
      22.      2021         1         1     12.00     97.97     0.2098E+00     0.2820E-05     0.0000E+00     0.2820E-05     0.2580E+18     0.3469E+13     0.0000E+00     0.3469E+13     0.1453E+03
      22.      2022         1         1     12.00     97.99     0.2098E+00     0.2823E-05     0.0000E+00     0.2823E-05     0.2580E+18     0.3473E+13     0.0000E+00     0.3473E+13     0.1454E+03
      22.      2023         1         1     12.00     98.01     0.2098E+00     0.2826E-05     0.0000E+00     0.2826E-05     0.2580E+18     0.3476E+13     0.0000E+00     0.3476E+13     0.1454E+03
      22.      2024         1         1     12.00     98.03     0.2098E+00     0.2828E-05     0.0000E+00     0.2828E-05     0.2580E+18     0.3478E+13     0.0000E+00     0.3478E+13     0.1454E+03
      22.      2025         1         1     12.00     97.97     0.2098E+00     0.2829E-05     0.0000E+00     0.2829E-05     0.2580E+18     0.3480E+13     0.0000E+00     0.3480E+13     0.1454E+03
      22.      2026         1         1     12.00     97.99     0.2098E+00     0.2830E-05     0.0000E+00     0.2830E-05     0.2580E+18     0.3481E+13     0.0000E+00     0.3481E+13     0.1455E+03
