-75° latitude
0.68     albedo
13km altitude
   alt.[km]     year     month       day      hour  SZA[deg]         o2-vmr         ox-vmr          o-vmr         o3-vmr    [o2][cm^-3]   [ox][1/cm^3]    [o][1/cm^3]   [o3][1/cm^3]      topo3[DU]
      13.      2048         1         1     12.00     51.98     0.2093E+00     0.6713E-08     0.5960E-15     0.6713E-08     0.1120E+19     0.3591E+11     0.3189E+04     0.3591E+11     0.2517E+03
      13.      2048         2         1     12.00     57.91     0.2093E+00     0.6731E-08     0.5456E-15     0.6731E-08     0.1120E+19     0.3601E+11     0.2919E+04     0.3601E+11     0.2472E+03
      13.      2048         3         1     12.00     67.80     0.2093E+00     0.6736E-08     0.4553E-15     0.6736E-08     0.1120E+19     0.3604E+11     0.2436E+04     0.3604E+11     0.2343E+03
      13.      2048         4         1     12.00     79.92     0.2093E+00     0.6738E-08     0.3184E-15     0.6738E-08     0.1120E+19     0.3605E+11     0.1703E+04     0.3605E+11     0.2160E+03
      13.      2048         5         1     12.00     90.38     0.2093E+00     0.6738E-08     0.8044E-16     0.6738E-08     0.1120E+19     0.3605E+11     0.4304E+03     0.3605E+11     0.2023E+03
      13.      2048         6         1     12.00     97.20     0.2093E+00     0.6738E-08     0.0000E+00     0.6738E-08     0.1120E+19     0.3605E+11     0.0000E+00     0.3605E+11     0.2000E+03
      13.      2048         7         1     12.00     98.05     0.2093E+00     0.6738E-08     0.0000E+00     0.6738E-08     0.1120E+19     0.3605E+11     0.0000E+00     0.3605E+11     0.2000E+03
      13.      2048         8         1     12.00     92.78     0.2093E+00     0.6738E-08     0.3964E-17     0.6738E-08     0.1120E+19     0.3605E+11     0.2121E+02     0.3605E+11     0.1995E+03
      13.      2048         9         1     12.00     82.92     0.2093E+00     0.6738E-08     0.2828E-15     0.6738E-08     0.1120E+19     0.3605E+11     0.1513E+04     0.3605E+11     0.1978E+03
      13.      2048        10         1     12.00     71.45     0.2093E+00     0.6740E-08     0.4238E-15     0.6740E-08     0.1120E+19     0.3606E+11     0.2267E+04     0.3606E+11     0.2077E+03
      13.      2048        11         1     12.00     60.30     0.2093E+00     0.6746E-08     0.5330E-15     0.6746E-08     0.1120E+19     0.3609E+11     0.2852E+04     0.3609E+11     0.2234E+03
      13.      2048        12         1     12.00     53.06     0.2093E+00     0.6764E-08     0.5963E-15     0.6764E-08     0.1120E+19     0.3619E+11     0.3190E+04     0.3619E+11     0.2413E+03
