30km altitude
   alt.[km]     year     month       day      hour  SZA[deg]         o2-vmr         ox-vmr          o-vmr         o3-vmr    [o2][cm^-3]   [ox][1/cm^3]    [o][1/cm^3]   [o3][1/cm^3]      topo3[DU]
      30.      2048         6        21      0.00     66.55     0.2093E+00     0.8056E-05     0.1622E-09     0.8056E-05     0.7430E+17     0.2860E+13     0.5757E+08     0.2860E+13     0.8480E+02
      30.      2048         6        21      1.00     66.55     0.2093E+00     0.8058E-05     0.1622E-09     0.8058E-05     0.7430E+17     0.2861E+13     0.5758E+08     0.2860E+13     0.8480E+02
      30.      2048         6        21      2.00     66.55     0.2093E+00     0.8059E-05     0.1622E-09     0.8059E-05     0.7430E+17     0.2861E+13     0.5759E+08     0.2861E+13     0.8481E+02
      30.      2048         6        21      3.00     66.55     0.2093E+00     0.8061E-05     0.1622E-09     0.8061E-05     0.7430E+17     0.2862E+13     0.5760E+08     0.2862E+13     0.8481E+02
      30.      2048         6        21      4.00     66.55     0.2093E+00     0.8062E-05     0.1623E-09     0.8062E-05     0.7430E+17     0.2862E+13     0.5761E+08     0.2862E+13     0.8482E+02
      30.      2048         6        21      5.00     66.55     0.2093E+00     0.8064E-05     0.1623E-09     0.8064E-05     0.7430E+17     0.2863E+13     0.5762E+08     0.2863E+13     0.8483E+02
      30.      2048         6        21      6.00     66.55     0.2093E+00     0.8065E-05     0.1623E-09     0.8065E-05     0.7430E+17     0.2863E+13     0.5763E+08     0.2863E+13     0.8483E+02
      30.      2048         6        21      7.00     66.55     0.2093E+00     0.8067E-05     0.1624E-09     0.8067E-05     0.7430E+17     0.2864E+13     0.5764E+08     0.2864E+13     0.8484E+02
      30.      2048         6        21      8.00     66.55     0.2093E+00     0.8068E-05     0.1624E-09     0.8068E-05     0.7430E+17     0.2864E+13     0.5765E+08     0.2864E+13     0.8484E+02
      30.      2048         6        21      9.00     66.55     0.2093E+00     0.8070E-05     0.1624E-09     0.8070E-05     0.7430E+17     0.2865E+13     0.5766E+08     0.2865E+13     0.8485E+02
      30.      2048         6        21     10.00     66.55     0.2093E+00     0.8071E-05     0.1624E-09     0.8071E-05     0.7430E+17     0.2865E+13     0.5766E+08     0.2865E+13     0.8485E+02
      30.      2048         6        21     11.00     66.55     0.2093E+00     0.8073E-05     0.1625E-09     0.8073E-05     0.7430E+17     0.2866E+13     0.5767E+08     0.2866E+13     0.8486E+02
      30.      2048         6        21     12.00     66.55     0.2093E+00     0.8074E-05     0.1625E-09     0.8074E-05     0.7430E+17     0.2866E+13     0.5768E+08     0.2866E+13     0.8487E+02
      30.      2048         6        21     13.00     66.55     0.2093E+00     0.8076E-05     0.1625E-09     0.8076E-05     0.7430E+17     0.2867E+13     0.5769E+08     0.2867E+13     0.8487E+02
      30.      2048         6        21     14.00     66.55     0.2093E+00     0.8077E-05     0.1625E-09     0.8077E-05     0.7430E+17     0.2867E+13     0.5770E+08     0.2867E+13     0.8488E+02
      30.      2048         6        21     15.00     66.55     0.2093E+00     0.8079E-05     0.1626E-09     0.8079E-05     0.7430E+17     0.2868E+13     0.5771E+08     0.2868E+13     0.8488E+02
      30.      2048         6        21     16.00     66.55     0.2093E+00     0.8080E-05     0.1626E-09     0.8080E-05     0.7430E+17     0.2869E+13     0.5772E+08     0.2868E+13     0.8489E+02
      30.      2048         6        21     17.00     66.55     0.2093E+00     0.8082E-05     0.1626E-09     0.8082E-05     0.7430E+17     0.2869E+13     0.5773E+08     0.2869E+13     0.8489E+02
      30.      2048         6        21     18.00     66.55     0.2093E+00     0.8083E-05     0.1626E-09     0.8083E-05     0.7430E+17     0.2870E+13     0.5774E+08     0.2870E+13     0.8490E+02
      30.      2048         6        21     19.00     66.55     0.2093E+00     0.8085E-05     0.1627E-09     0.8085E-05     0.7430E+17     0.2870E+13     0.5775E+08     0.2870E+13     0.8491E+02
      30.      2048         6        21     20.00     66.55     0.2093E+00     0.8086E-05     0.1627E-09     0.8086E-05     0.7430E+17     0.2871E+13     0.5776E+08     0.2871E+13     0.8491E+02
      30.      2048         6        21     21.00     66.55     0.2093E+00     0.8088E-05     0.1627E-09     0.8088E-05     0.7430E+17     0.2871E+13     0.5777E+08     0.2871E+13     0.8492E+02
      30.      2048         6        21     22.00     66.55     0.2093E+00     0.8089E-05     0.1628E-09     0.8089E-05     0.7430E+17     0.2872E+13     0.5778E+08     0.2872E+13     0.8492E+02
      30.      2048         6        21     23.00     66.55     0.2093E+00     0.8091E-05     0.1628E-09     0.8091E-05     0.7430E+17     0.2872E+13     0.5779E+08     0.2872E+13     0.8493E+02
