45° latitude
0.18     albedo
25km altitude
   alt.[km]     year     month       day      hour  SZA[deg]         o2-vmr         ox-vmr          o-vmr         o3-vmr    [o2][cm^-3]   [ox][1/cm^3]    [o][1/cm^3]   [o3][1/cm^3]      topo3[DU]
      25.      2000         1         1     12.00     68.05     0.2092E+00     0.4621E-07     0.2149E-12     0.4621E-07     0.1600E+18     0.3535E+11     0.1644E+06     0.3535E+11     0.1032E+02
      25.      2001         1         1     12.00     67.99     0.2092E+00     0.5774E-05     0.1943E-10     0.5774E-05     0.1600E+18     0.4417E+13     0.1486E+08     0.4417E+13     0.1539E+03
      25.      2002         1         1     12.00     68.01     0.2092E+00     0.6776E-05     0.2259E-10     0.6776E-05     0.1600E+18     0.5184E+13     0.1728E+08     0.5184E+13     0.1611E+03
      25.      2003         1         1     12.00     68.03     0.2092E+00     0.7001E-05     0.2329E-10     0.7001E-05     0.1600E+18     0.5355E+13     0.1781E+08     0.5355E+13     0.1627E+03
      25.      2004         1         1     12.00     68.05     0.2092E+00     0.7051E-05     0.2344E-10     0.7051E-05     0.1600E+18     0.5394E+13     0.1793E+08     0.5394E+13     0.1631E+03
      25.      2005         1         1     12.00     67.99     0.2092E+00     0.7057E-05     0.2348E-10     0.7057E-05     0.1600E+18     0.5399E+13     0.1796E+08     0.5398E+13     0.1631E+03
      25.      2006         1         1     12.00     68.01     0.2092E+00     0.7061E-05     0.2349E-10     0.7061E-05     0.1600E+18     0.5401E+13     0.1797E+08     0.5401E+13     0.1631E+03
      25.      2007         1         1     12.00     68.03     0.2092E+00     0.7062E-05     0.2348E-10     0.7062E-05     0.1600E+18     0.5403E+13     0.1796E+08     0.5403E+13     0.1632E+03
      25.      2008         1         1     12.00     68.05     0.2092E+00     0.7064E-05     0.2348E-10     0.7064E-05     0.1600E+18     0.5404E+13     0.1796E+08     0.5404E+13     0.1632E+03
      25.      2009         1         1     12.00     67.98     0.2092E+00     0.7060E-05     0.2349E-10     0.7060E-05     0.1600E+18     0.5401E+13     0.1797E+08     0.5401E+13     0.1631E+03
      25.      2010         1         1     12.00     68.00     0.2092E+00     0.7061E-05     0.2349E-10     0.7061E-05     0.1600E+18     0.5402E+13     0.1797E+08     0.5402E+13     0.1631E+03
      25.      2011         1         1     12.00     68.02     0.2092E+00     0.7062E-05     0.2348E-10     0.7062E-05     0.1600E+18     0.5403E+13     0.1797E+08     0.5403E+13     0.1632E+03
