13km altitude
   alt.[km]     year     month       day      hour  SZA[deg]         o2-vmr         ox-vmr          o-vmr         o3-vmr    [o2][cm^-3]   [ox][1/cm^3]    [o][1/cm^3]   [o3][1/cm^3]      topo3[DU]
      13.      2048         1         1     12.00    113.02     0.2093E+00     0.4950E-08     0.0000E+00     0.4950E-08     0.1120E+19     0.2648E+11     0.0000E+00     0.2648E+11     0.1594E+03
      13.      2048         2         1     12.00    107.12     0.2093E+00     0.4950E-08     0.0000E+00     0.4950E-08     0.1120E+19     0.2648E+11     0.0000E+00     0.2648E+11     0.1594E+03
      13.      2048         3         1     12.00     97.22     0.2093E+00     0.4950E-08     0.0000E+00     0.4950E-08     0.1120E+19     0.2648E+11     0.0000E+00     0.2648E+11     0.1594E+03
      13.      2048         4         1     12.00     85.08     0.2093E+00     0.4952E-08     0.1757E-15     0.4952E-08     0.1120E+19     0.2649E+11     0.9397E+03     0.2649E+11     0.1598E+03
      13.      2048         5         1     12.00     74.62     0.2093E+00     0.4962E-08     0.2520E-15     0.4962E-08     0.1120E+19     0.2655E+11     0.1348E+04     0.2655E+11     0.1826E+03
      13.      2048         6         1     12.00     67.80     0.2093E+00     0.4976E-08     0.2805E-15     0.4976E-08     0.1120E+19     0.2662E+11     0.1501E+04     0.2662E+11     0.2050E+03
      13.      2048         7         1     12.00     66.95     0.2093E+00     0.4992E-08     0.2836E-15     0.4992E-08     0.1120E+19     0.2671E+11     0.1517E+04     0.2671E+11     0.2168E+03
      13.      2048         8         1     12.00     72.23     0.2093E+00     0.5002E-08     0.2596E-15     0.5002E-08     0.1120E+19     0.2676E+11     0.1389E+04     0.2676E+11     0.2100E+03
      13.      2048         9         1     12.00     82.08     0.2093E+00     0.5009E-08     0.2017E-15     0.5009E-08     0.1120E+19     0.2680E+11     0.1079E+04     0.2680E+11     0.1859E+03
      13.      2048        10         1     12.00     93.57     0.2093E+00     0.5012E-08     0.8268E-18     0.5012E-08     0.1120E+19     0.2681E+11     0.4423E+01     0.2681E+11     0.1605E+03
      13.      2048        11         1     12.00    104.74     0.2093E+00     0.5012E-08     0.0000E+00     0.5012E-08     0.1120E+19     0.2681E+11     0.0000E+00     0.2681E+11     0.1596E+03
      13.      2048        12         1     12.00    111.96     0.2093E+00     0.5012E-08     0.0000E+00     0.5012E-08     0.1120E+19     0.2681E+11     0.0000E+00     0.2681E+11     0.1596E+03
