65km altitude
   alt.[km]     year     month       day      hour  SZA[deg]         o2-vmr         ox-vmr          o-vmr         o3-vmr    [o2][cm^-3]   [ox][1/cm^3]    [o][1/cm^3]   [o3][1/cm^3]      topo3[DU]
      65.      2048         1         1     12.00    113.02     0.2095E+00     0.1246E-04     0.0000E+00     0.1246E-04     0.8190E+15     0.4873E+11     0.0000E+00     0.4873E+11     0.1769E+01
      65.      2048         2         1     12.00    107.12     0.2095E+00     0.1246E-04     0.0000E+00     0.1246E-04     0.8190E+15     0.4873E+11     0.0000E+00     0.4873E+11     0.1769E+01
      65.      2048         3         1     12.00     97.22     0.2095E+00     0.1246E-04     0.0000E+00     0.1246E-04     0.8190E+15     0.4873E+11     0.0000E+00     0.4873E+11     0.1769E+01
      65.      2048         4         1     12.00     85.08     0.2095E+00     0.9585E-05     0.4434E-05     0.5150E-05     0.8190E+15     0.3748E+11     0.1734E+11     0.2014E+11     0.6149E+00
      65.      2048         5         1     12.00     74.62     0.2095E+00     0.1301E-04     0.7837E-05     0.5171E-05     0.8190E+15     0.5086E+11     0.3064E+11     0.2022E+11     0.6857E+00
      65.      2048         6         1     12.00     67.80     0.2095E+00     0.1417E-04     0.8982E-05     0.5193E-05     0.8190E+15     0.5542E+11     0.3512E+11     0.2030E+11     0.6873E+00
      65.      2048         7         1     12.00     66.95     0.2095E+00     0.1433E-04     0.9143E-05     0.5186E-05     0.8190E+15     0.5603E+11     0.3575E+11     0.2028E+11     0.6851E+00
      65.      2048         8         1     12.00     72.23     0.2095E+00     0.1344E-04     0.8224E-05     0.5212E-05     0.8190E+15     0.5253E+11     0.3215E+11     0.2038E+11     0.6940E+00
      65.      2048         9         1     12.00     82.08     0.2095E+00     0.1094E-04     0.5844E-05     0.5098E-05     0.8190E+15     0.4278E+11     0.2285E+11     0.1993E+11     0.6559E+00
      65.      2048        10         1     12.00     93.57     0.2095E+00     0.1258E-04     0.7872E-09     0.1258E-04     0.8190E+15     0.4917E+11     0.3078E+07     0.4917E+11     0.1773E+01
      65.      2048        11         1     12.00    104.74     0.2095E+00     0.1246E-04     0.0000E+00     0.1246E-04     0.8190E+15     0.4873E+11     0.0000E+00     0.4873E+11     0.1769E+01
      65.      2048        12         1     12.00    111.96     0.2095E+00     0.1246E-04     0.0000E+00     0.1246E-04     0.8190E+15     0.4873E+11     0.0000E+00     0.4873E+11     0.1769E+01
