90° latitude
0.58     albedo
10km altitude
   alt.[km]     year     month       day      hour  SZA[deg]         o2-vmr         ox-vmr          o-vmr         o3-vmr    [o2][cm^-3]   [ox][1/cm^3]    [o][1/cm^3]   [o3][1/cm^3]      topo3[DU]
      10.      2048         1         1     12.00    113.02     0.2091E+00     0.2837E-10     0.0000E+00     0.2837E-10     0.1740E+19     0.2360E+09     0.0000E+00     0.2360E+09     0.1574E+03
      10.      2048         2         1     12.00    107.12     0.2091E+00     0.2837E-10     0.0000E+00     0.2837E-10     0.1740E+19     0.2360E+09     0.0000E+00     0.2360E+09     0.1574E+03
      10.      2048         3         1     12.00     97.22     0.2091E+00     0.2837E-10     0.0000E+00     0.2837E-10     0.1740E+19     0.2360E+09     0.0000E+00     0.2360E+09     0.1574E+03
      10.      2048         4         1     12.00     85.08     0.2091E+00     0.2838E-10     0.4507E-18     0.2838E-10     0.1740E+19     0.2361E+09     0.3750E+01     0.2361E+09     0.1581E+03
      10.      2048         5         1     12.00     74.62     0.2091E+00     0.2843E-10     0.7340E-18     0.2843E-10     0.1740E+19     0.2366E+09     0.6107E+01     0.2366E+09     0.1804E+03
      10.      2048         6         1     12.00     67.80     0.2091E+00     0.2850E-10     0.8527E-18     0.2850E-10     0.1740E+19     0.2372E+09     0.7095E+01     0.2372E+09     0.2021E+03
      10.      2048         7         1     12.00     66.95     0.2091E+00     0.2858E-10     0.8677E-18     0.2858E-10     0.1740E+19     0.2378E+09     0.7219E+01     0.2378E+09     0.2135E+03
      10.      2048         8         1     12.00     72.23     0.2091E+00     0.2863E-10     0.7674E-18     0.2863E-10     0.1740E+19     0.2382E+09     0.6385E+01     0.2382E+09     0.2066E+03
      10.      2048         9         1     12.00     82.08     0.2091E+00     0.2867E-10     0.5424E-18     0.2867E-10     0.1740E+19     0.2385E+09     0.4512E+01     0.2385E+09     0.1832E+03
      10.      2048        10         1     12.00     93.57     0.2091E+00     0.2868E-10     0.1475E-20     0.2868E-10     0.1740E+19     0.2386E+09     0.1227E-01     0.2386E+09     0.1586E+03
      10.      2048        11         1     12.00    104.74     0.2091E+00     0.2868E-10     0.0000E+00     0.2868E-10     0.1740E+19     0.2386E+09     0.0000E+00     0.2386E+09     0.1576E+03
      10.      2048        12         1     12.00    111.96     0.2091E+00     0.2868E-10     0.0000E+00     0.2868E-10     0.1740E+19     0.2386E+09     0.0000E+00     0.2386E+09     0.1576E+03
