00° latitude
0.11     albedo
45km altitude
   alt.[km]     year     month       day      hour  SZA[deg]         o2-vmr         ox-vmr          o-vmr         o3-vmr    [o2][cm^-3]   [ox][1/cm^3]    [o][1/cm^3]   [o3][1/cm^3]      topo3[DU]
      45.      2048         6        21      0.00    156.54     0.2094E+00     0.6276E-05     0.0000E+00     0.6276E-05     0.8920E+16     0.2674E+12     0.0000E+00     0.2674E+12     0.1013E+02
      45.      2048         6        21      1.00    152.64     0.2094E+00     0.6276E-05     0.0000E+00     0.6276E-05     0.8920E+16     0.2674E+12     0.0000E+00     0.2674E+12     0.1013E+02
      45.      2048         6        21      2.00    142.98     0.2094E+00     0.6276E-05     0.0000E+00     0.6276E-05     0.8920E+16     0.2674E+12     0.0000E+00     0.2674E+12     0.1013E+02
      45.      2048         6        21      3.00    130.86     0.2094E+00     0.6276E-05     0.0000E+00     0.6276E-05     0.8920E+16     0.2674E+12     0.0000E+00     0.2674E+12     0.1013E+02
      45.      2048         6        21      4.00    117.74     0.2094E+00     0.6276E-05     0.0000E+00     0.6276E-05     0.8920E+16     0.2674E+12     0.0000E+00     0.2674E+12     0.1013E+02
      45.      2048         6        21      5.00    104.19     0.2094E+00     0.6276E-05     0.0000E+00     0.6276E-05     0.8920E+16     0.2674E+12     0.0000E+00     0.2674E+12     0.1013E+02
      45.      2048         6        21      6.00     90.46     0.2094E+00     0.6277E-05     0.8719E-08     0.6268E-05     0.8920E+16     0.2674E+12     0.3714E+09     0.2670E+12     0.1012E+02
      45.      2048         6        21      7.00     76.72     0.2094E+00     0.6378E-05     0.2147E-07     0.6356E-05     0.8920E+16     0.2717E+12     0.9146E+09     0.2708E+12     0.8400E+01
      45.      2048         6        21      8.00     63.15     0.2094E+00     0.6592E-05     0.3704E-07     0.6554E-05     0.8920E+16     0.2808E+12     0.1578E+10     0.2792E+12     0.7330E+01
      45.      2048         6        21      9.00     49.99     0.2094E+00     0.6821E-05     0.5566E-07     0.6765E-05     0.8920E+16     0.2906E+12     0.2371E+10     0.2882E+12     0.7197E+01
      45.      2048         6        21     10.00     37.78     0.2094E+00     0.6952E-05     0.6783E-07     0.6884E-05     0.8920E+16     0.2962E+12     0.2890E+10     0.2933E+12     0.7149E+01
      45.      2048         6        21     11.00     27.87     0.2094E+00     0.7006E-05     0.7518E-07     0.6931E-05     0.8920E+16     0.2985E+12     0.3203E+10     0.2953E+12     0.7122E+01
      45.      2048         6        21     12.00     23.46     0.2094E+00     0.7003E-05     0.7748E-07     0.6925E-05     0.8920E+16     0.2983E+12     0.3301E+10     0.2950E+12     0.7074E+01
      45.      2048         6        21     13.00     27.35     0.2094E+00     0.6967E-05     0.7559E-07     0.6891E-05     0.8920E+16     0.2968E+12     0.3220E+10     0.2936E+12     0.7058E+01
      45.      2048         6        21     14.00     37.00     0.2094E+00     0.6911E-05     0.6895E-07     0.6842E-05     0.8920E+16     0.2944E+12     0.2937E+10     0.2915E+12     0.7034E+01
      45.      2048         6        21     15.00     49.11     0.2094E+00     0.6848E-05     0.5849E-07     0.6789E-05     0.8920E+16     0.2917E+12     0.2492E+10     0.2892E+12     0.7038E+01
      45.      2048         6        21     16.00     62.23     0.2094E+00     0.6762E-05     0.4420E-07     0.6718E-05     0.8920E+16     0.2881E+12     0.1883E+10     0.2862E+12     0.7008E+01
      45.      2048         6        21     17.00     75.79     0.2094E+00     0.6619E-05     0.2879E-07     0.6590E-05     0.8920E+16     0.2820E+12     0.1227E+10     0.2807E+12     0.7055E+01
      45.      2048         6        21     18.00     89.52     0.2094E+00     0.6366E-05     0.1047E-07     0.6355E-05     0.8920E+16     0.2712E+12     0.4459E+09     0.2707E+12     0.8823E+01
      45.      2048         6        21     19.00    103.25     0.2094E+00     0.6276E-05     0.0000E+00     0.6276E-05     0.8920E+16     0.2674E+12     0.0000E+00     0.2674E+12     0.1013E+02
      45.      2048         6        21     20.00    116.83     0.2094E+00     0.6276E-05     0.0000E+00     0.6276E-05     0.8920E+16     0.2674E+12     0.0000E+00     0.2674E+12     0.1013E+02
      45.      2048         6        21     21.00    129.99     0.2094E+00     0.6276E-05     0.0000E+00     0.6276E-05     0.8920E+16     0.2674E+12     0.0000E+00     0.2674E+12     0.1013E+02
      45.      2048         6        21     22.00    142.20     0.2094E+00     0.6276E-05     0.0000E+00     0.6276E-05     0.8920E+16     0.2674E+12     0.0000E+00     0.2674E+12     0.1013E+02
      45.      2048         6        21     23.00    152.12     0.2094E+00     0.6276E-05     0.0000E+00     0.6276E-05     0.8920E+16     0.2674E+12     0.0000E+00     0.2674E+12     0.1013E+02
