30° latitude
0.18     albedo
30km altitude
   alt.[km]     year     month       day      hour  SZA[deg]         o2-vmr         ox-vmr          o-vmr         o3-vmr    [o2][cm^-3]   [ox][1/cm^3]    [o][1/cm^3]   [o3][1/cm^3]      topo3[DU]
      30.      2048         6        21      0.00    126.55     0.2093E+00     0.1518E-04     0.0000E+00     0.1518E-04     0.7430E+17     0.5390E+13     0.0000E+00     0.5390E+13     0.1229E+03
      30.      2048         6        21      1.00    124.76     0.2093E+00     0.1518E-04     0.0000E+00     0.1518E-04     0.7430E+17     0.5390E+13     0.0000E+00     0.5390E+13     0.1229E+03
      30.      2048         6        21      2.00    119.50     0.2093E+00     0.1518E-04     0.0000E+00     0.1518E-04     0.7430E+17     0.5390E+13     0.0000E+00     0.5390E+13     0.1229E+03
      30.      2048         6        21      3.00    111.57     0.2093E+00     0.1518E-04     0.0000E+00     0.1518E-04     0.7430E+17     0.5390E+13     0.0000E+00     0.5390E+13     0.1229E+03
      30.      2048         6        21      4.00    101.78     0.2093E+00     0.1518E-04     0.0000E+00     0.1518E-04     0.7430E+17     0.5390E+13     0.0000E+00     0.5390E+13     0.1229E+03
      30.      2048         6        21      5.00     90.76     0.2093E+00     0.1518E-04     0.1009E-09     0.1518E-04     0.7430E+17     0.5390E+13     0.3581E+08     0.5390E+13     0.1229E+03
      30.      2048         6        21      6.00     78.93     0.2093E+00     0.1518E-04     0.2205E-09     0.1518E-04     0.7430E+17     0.5389E+13     0.7827E+08     0.5389E+13     0.1220E+03
      30.      2048         6        21      7.00     66.55     0.2093E+00     0.1517E-04     0.2713E-09     0.1517E-04     0.7430E+17     0.5386E+13     0.9631E+08     0.5386E+13     0.1205E+03
      30.      2048         6        21      8.00     53.83     0.2093E+00     0.1517E-04     0.3131E-09     0.1517E-04     0.7430E+17     0.5384E+13     0.1111E+09     0.5384E+13     0.1201E+03
      30.      2048         6        21      9.00     40.91     0.2093E+00     0.1517E-04     0.3484E-09     0.1517E-04     0.7430E+17     0.5385E+13     0.1237E+09     0.5385E+13     0.1203E+03
      30.      2048         6        21     10.00     27.93     0.2093E+00     0.1518E-04     0.3750E-09     0.1518E-04     0.7430E+17     0.5390E+13     0.1331E+09     0.5389E+13     0.1206E+03
      30.      2048         6        21     11.00     15.30     0.2093E+00     0.1520E-04     0.3900E-09     0.1520E-04     0.7430E+17     0.5395E+13     0.1385E+09     0.5395E+13     0.1209E+03
      30.      2048         6        21     12.00      6.57     0.2093E+00     0.1522E-04     0.3952E-09     0.1522E-04     0.7430E+17     0.5402E+13     0.1403E+09     0.5401E+13     0.1212E+03
      30.      2048         6        21     13.00     14.48     0.2093E+00     0.1523E-04     0.3908E-09     0.1523E-04     0.7430E+17     0.5407E+13     0.1387E+09     0.5407E+13     0.1214E+03
      30.      2048         6        21     14.00     27.05     0.2093E+00     0.1524E-04     0.3768E-09     0.1524E-04     0.7430E+17     0.5410E+13     0.1338E+09     0.5410E+13     0.1216E+03
      30.      2048         6        21     15.00     40.02     0.2093E+00     0.1524E-04     0.3511E-09     0.1524E-04     0.7430E+17     0.5411E+13     0.1246E+09     0.5411E+13     0.1215E+03
      30.      2048         6        21     16.00     52.95     0.2093E+00     0.1523E-04     0.3163E-09     0.1523E-04     0.7430E+17     0.5408E+13     0.1123E+09     0.5408E+13     0.1213E+03
      30.      2048         6        21     17.00     65.69     0.2093E+00     0.1522E-04     0.2758E-09     0.1522E-04     0.7430E+17     0.5403E+13     0.9792E+08     0.5403E+13     0.1210E+03
      30.      2048         6        21     18.00     78.10     0.2093E+00     0.1521E-04     0.2267E-09     0.1521E-04     0.7430E+17     0.5398E+13     0.8048E+08     0.5398E+13     0.1206E+03
      30.      2048         6        21     19.00     89.98     0.2093E+00     0.1520E-04     0.1245E-09     0.1520E-04     0.7430E+17     0.5395E+13     0.4420E+08     0.5394E+13     0.1226E+03
      30.      2048         6        21     20.00    101.06     0.2093E+00     0.1519E-04     0.0000E+00     0.1519E-04     0.7430E+17     0.5392E+13     0.0000E+00     0.5392E+13     0.1229E+03
      30.      2048         6        21     21.00    110.95     0.2093E+00     0.1519E-04     0.0000E+00     0.1519E-04     0.7430E+17     0.5392E+13     0.0000E+00     0.5392E+13     0.1229E+03
      30.      2048         6        21     22.00    119.04     0.2093E+00     0.1519E-04     0.0000E+00     0.1519E-04     0.7430E+17     0.5392E+13     0.0000E+00     0.5392E+13     0.1229E+03
      30.      2048         6        21     23.00    124.51     0.2093E+00     0.1519E-04     0.0000E+00     0.1519E-04     0.7430E+17     0.5392E+13     0.0000E+00     0.5392E+13     0.1229E+03
