-45° latitude
0.13     albedo
25km altitude
   alt.[km]     year     month       day      hour  SZA[deg]         o2-vmr         ox-vmr          o-vmr         o3-vmr    [o2][cm^-3]   [ox][1/cm^3]    [o][1/cm^3]   [o3][1/cm^3]      topo3[DU]
      25.      2048         6        21      0.00    158.45     0.2092E+00     0.7127E-05     0.0000E+00     0.7127E-05     0.1600E+18     0.5452E+13     0.0000E+00     0.5452E+13     0.1684E+03
      25.      2048         6        21      1.00    155.42     0.2092E+00     0.7127E-05     0.0000E+00     0.7127E-05     0.1600E+18     0.5452E+13     0.0000E+00     0.5452E+13     0.1684E+03
      25.      2048         6        21      2.00    147.77     0.2092E+00     0.7127E-05     0.0000E+00     0.7127E-05     0.1600E+18     0.5452E+13     0.0000E+00     0.5452E+13     0.1684E+03
      25.      2048         6        21      3.00    138.08     0.2092E+00     0.7127E-05     0.0000E+00     0.7127E-05     0.1600E+18     0.5452E+13     0.0000E+00     0.5452E+13     0.1684E+03
      25.      2048         6        21      4.00    127.63     0.2092E+00     0.7127E-05     0.0000E+00     0.7127E-05     0.1600E+18     0.5452E+13     0.0000E+00     0.5452E+13     0.1684E+03
      25.      2048         6        21      5.00    117.05     0.2092E+00     0.7127E-05     0.0000E+00     0.7127E-05     0.1600E+18     0.5452E+13     0.0000E+00     0.5452E+13     0.1684E+03
      25.      2048         6        21      6.00    106.68     0.2092E+00     0.7127E-05     0.0000E+00     0.7127E-05     0.1600E+18     0.5452E+13     0.0000E+00     0.5452E+13     0.1684E+03
      25.      2048         6        21      7.00     96.83     0.2092E+00     0.7127E-05     0.0000E+00     0.7127E-05     0.1600E+18     0.5452E+13     0.0000E+00     0.5452E+13     0.1684E+03
      25.      2048         6        21      8.00     87.82     0.2092E+00     0.7127E-05     0.1346E-10     0.7127E-05     0.1600E+18     0.5452E+13     0.1030E+08     0.5452E+13     0.1684E+03
      25.      2048         6        21      9.00     80.02     0.2092E+00     0.7126E-05     0.1863E-10     0.7126E-05     0.1600E+18     0.5452E+13     0.1425E+08     0.5452E+13     0.1671E+03
      25.      2048         6        21     10.00     73.89     0.2092E+00     0.7126E-05     0.2119E-10     0.7126E-05     0.1600E+18     0.5451E+13     0.1621E+08     0.5451E+13     0.1663E+03
      25.      2048         6        21     11.00     69.90     0.2092E+00     0.7125E-05     0.2221E-10     0.7125E-05     0.1600E+18     0.5451E+13     0.1699E+08     0.5451E+13     0.1662E+03
      25.      2048         6        21     12.00     68.45     0.2092E+00     0.7124E-05     0.2272E-10     0.7124E-05     0.1600E+18     0.5450E+13     0.1738E+08     0.5450E+13     0.1663E+03
      25.      2048         6        21     13.00     69.71     0.2092E+00     0.7124E-05     0.2227E-10     0.7124E-05     0.1600E+18     0.5450E+13     0.1704E+08     0.5450E+13     0.1663E+03
      25.      2048         6        21     14.00     73.54     0.2092E+00     0.7123E-05     0.2129E-10     0.7123E-05     0.1600E+18     0.5449E+13     0.1629E+08     0.5449E+13     0.1663E+03
      25.      2048         6        21     15.00     79.54     0.2092E+00     0.7122E-05     0.1890E-10     0.7122E-05     0.1600E+18     0.5449E+13     0.1446E+08     0.5449E+13     0.1661E+03
      25.      2048         6        21     16.00     87.24     0.2092E+00     0.7122E-05     0.1417E-10     0.7122E-05     0.1600E+18     0.5448E+13     0.1084E+08     0.5448E+13     0.1662E+03
      25.      2048         6        21     17.00     96.19     0.2092E+00     0.7121E-05     0.0000E+00     0.7121E-05     0.1600E+18     0.5448E+13     0.0000E+00     0.5448E+13     0.1681E+03
      25.      2048         6        21     18.00    105.99     0.2092E+00     0.7121E-05     0.0000E+00     0.7121E-05     0.1600E+18     0.5448E+13     0.0000E+00     0.5448E+13     0.1681E+03
      25.      2048         6        21     19.00    116.33     0.2092E+00     0.7121E-05     0.0000E+00     0.7121E-05     0.1600E+18     0.5448E+13     0.0000E+00     0.5448E+13     0.1681E+03
      25.      2048         6        21     20.00    126.91     0.2092E+00     0.7121E-05     0.0000E+00     0.7121E-05     0.1600E+18     0.5448E+13     0.0000E+00     0.5448E+13     0.1681E+03
      25.      2048         6        21     21.00    137.37     0.2092E+00     0.7121E-05     0.0000E+00     0.7121E-05     0.1600E+18     0.5448E+13     0.0000E+00     0.5448E+13     0.1681E+03
      25.      2048         6        21     22.00    147.15     0.2092E+00     0.7121E-05     0.0000E+00     0.7121E-05     0.1600E+18     0.5448E+13     0.0000E+00     0.5448E+13     0.1681E+03
      25.      2048         6        21     23.00    155.01     0.2092E+00     0.7121E-05     0.0000E+00     0.7121E-05     0.1600E+18     0.5448E+13     0.0000E+00     0.5448E+13     0.1681E+03
