45km altitude
   alt.[km]     year     month       day      hour  SZA[deg]         o2-vmr         ox-vmr          o-vmr         o3-vmr    [o2][cm^-3]   [ox][1/cm^3]    [o][1/cm^3]   [o3][1/cm^3]      topo3[DU]
      45.      2048         1         1     12.00    113.02     0.2094E+00     0.1097E-05     0.0000E+00     0.1097E-05     0.8920E+16     0.4673E+11     0.0000E+00     0.4673E+11     0.3686E+01
      45.      2048         2         1     12.00    107.12     0.2094E+00     0.1097E-05     0.0000E+00     0.1097E-05     0.8920E+16     0.4673E+11     0.0000E+00     0.4673E+11     0.3686E+01
      45.      2048         3         1     12.00     97.22     0.2094E+00     0.1097E-05     0.0000E+00     0.1097E-05     0.8920E+16     0.4673E+11     0.0000E+00     0.4673E+11     0.3686E+01
      45.      2048         4         1     12.00     85.08     0.2094E+00     0.4298E-05     0.1158E-07     0.4286E-05     0.8920E+16     0.1831E+12     0.4932E+09     0.1826E+12     0.6110E+01
      45.      2048         5         1     12.00     74.62     0.2094E+00     0.6671E-05     0.3055E-07     0.6641E-05     0.8920E+16     0.2842E+12     0.1302E+10     0.2829E+12     0.7181E+01
      45.      2048         6         1     12.00     67.80     0.2094E+00     0.7038E-05     0.3976E-07     0.6999E-05     0.8920E+16     0.2998E+12     0.1694E+10     0.2981E+12     0.7226E+01
      45.      2048         7         1     12.00     66.95     0.2094E+00     0.7049E-05     0.4102E-07     0.7008E-05     0.8920E+16     0.3003E+12     0.1747E+10     0.2985E+12     0.7211E+01
      45.      2048         8         1     12.00     72.23     0.2094E+00     0.6876E-05     0.3375E-07     0.6842E-05     0.8920E+16     0.2929E+12     0.1438E+10     0.2915E+12     0.7241E+01
      45.      2048         9         1     12.00     82.08     0.2094E+00     0.5616E-05     0.1798E-07     0.5598E-05     0.8920E+16     0.2393E+12     0.7658E+09     0.2385E+12     0.6816E+01
      45.      2048        10         1     12.00     93.57     0.2094E+00     0.1231E-05     0.1221E-08     0.1229E-05     0.8920E+16     0.5242E+11     0.5201E+08     0.5237E+11     0.4147E+01
      45.      2048        11         1     12.00    104.74     0.2094E+00     0.1097E-05     0.0000E+00     0.1097E-05     0.8920E+16     0.4672E+11     0.0000E+00     0.4672E+11     0.3686E+01
      45.      2048        12         1     12.00    111.96     0.2094E+00     0.1097E-05     0.0000E+00     0.1097E-05     0.8920E+16     0.4672E+11     0.0000E+00     0.4672E+11     0.3686E+01
