Year 2002
   alt.[km]     year     month       day      hour  SZA[deg]         o2-vmr         ox-vmr          o-vmr         o3-vmr    [o2][cm^-3]   [ox][1/cm^3]    [o][1/cm^3]   [o3][1/cm^3]      topo3[DU]
       1.      2002         1         1     12.00    113.00     0.2095E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5050E+19     0.0000E+00     0.0000E+00     0.0000E+00     0.1109E+03
       4.      2002         1         1     12.00    113.00     0.2098E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3630E+19     0.0000E+00     0.0000E+00     0.0000E+00     0.1109E+03
       7.      2002         1         1     12.00    113.00     0.2090E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2550E+19     0.0000E+00     0.0000E+00     0.0000E+00     0.1109E+03
      10.      2002         1         1     12.00    113.00     0.2091E+00     0.7364E-11     0.0000E+00     0.7364E-11     0.1740E+19     0.6127E+08     0.0000E+00     0.6127E+08     0.1109E+03
      13.      2002         1         1     12.00    113.00     0.2093E+00     0.1049E-08     0.0000E+00     0.1049E-08     0.1120E+19     0.5614E+10     0.0000E+00     0.5614E+10     0.1109E+03
      16.      2002         1         1     12.00    113.00     0.2098E+00     0.2795E-07     0.0000E+00     0.2795E-07     0.6880E+18     0.9169E+11     0.0000E+00     0.9169E+11     0.1104E+03
      19.      2002         1         1     12.00    113.00     0.2090E+00     0.2335E-06     0.0000E+00     0.2335E-06     0.4180E+18     0.4671E+12     0.0000E+00     0.4671E+12     0.1072E+03
      22.      2002         1         1     12.00    113.00     0.2098E+00     0.9958E-06     0.0000E+00     0.9958E-06     0.2580E+18     0.1225E+13     0.0000E+00     0.1225E+13     0.9780E+02
      25.      2002         1         1     12.00    113.00     0.2092E+00     0.2909E-05     0.0000E+00     0.2909E-05     0.1600E+18     0.2225E+13     0.0000E+00     0.2225E+13     0.7856E+02
      30.      2002         1         1     12.00    113.00     0.2093E+00     0.5956E-05     0.0000E+00     0.5956E-05     0.7430E+17     0.2114E+13     0.0000E+00     0.2114E+13     0.3823E+02
      35.      2002         1         1     12.00    113.00     0.2090E+00     0.3790E-05     0.0000E+00     0.3790E-05     0.3470E+17     0.6291E+12     0.0000E+00     0.6291E+12     0.1274E+02
      40.      2002         1         1     12.00    113.00     0.2096E+00     0.1838E-05     0.0000E+00     0.1838E-05     0.1700E+17     0.1491E+12     0.0000E+00     0.1491E+12     0.5505E+01
      45.      2002         1         1     12.00    113.00     0.2094E+00     0.1097E-05     0.0000E+00     0.1097E-05     0.8920E+16     0.4673E+11     0.0000E+00     0.4673E+11     0.3686E+01
      50.      2002         1         1     12.00    113.00     0.2095E+00     0.7684E-06     0.0000E+00     0.7684E-06     0.4840E+16     0.1775E+11     0.0000E+00     0.1775E+11     0.3086E+01
      55.      2002         1         1     12.00    113.00     0.2096E+00     0.6886E-06     0.0000E+00     0.6886E-06     0.2620E+16     0.8608E+10     0.0000E+00     0.8608E+10     0.2841E+01
      60.      2002         1         1     12.00    113.00     0.2092E+00     0.4053E-05     0.0000E+00     0.4053E-05     0.1500E+16     0.2906E+11     0.0000E+00     0.2906E+11     0.2491E+01
      65.      2002         1         1     12.00    113.00     0.2095E+00     0.1246E-04     0.0000E+00     0.1246E-04     0.8190E+15     0.4872E+11     0.0000E+00     0.4872E+11     0.1768E+01
      70.      2002         1         1     12.00    113.00     0.2094E+00     0.1947E-04     0.0000E+00     0.1947E-04     0.4230E+15     0.3932E+11     0.0000E+00     0.3932E+11     0.9502E+00
