-45° latitude
0.13     albedo
65km altitude
   alt.[km]     year     month       day      hour  SZA[deg]         o2-vmr         ox-vmr          o-vmr         o3-vmr    [o2][cm^-3]   [ox][1/cm^3]    [o][1/cm^3]   [o3][1/cm^3]      topo3[DU]
      65.      2000         1         1     12.00     21.96     0.2095E+00     0.1329E-04     0.9392E-05     0.3901E-05     0.8190E+15     0.5197E+11     0.3672E+11     0.1525E+11     0.3271E+00
      65.      2001         1         1     12.00     22.03     0.2095E+00     0.1699E-04     0.1175E-04     0.5246E-05     0.8190E+15     0.6644E+11     0.4593E+11     0.2051E+11     0.6628E+00
      65.      2002         1         1     12.00     22.01     0.2095E+00     0.1700E-04     0.1175E-04     0.5246E-05     0.8190E+15     0.6645E+11     0.4594E+11     0.2051E+11     0.6627E+00
      65.      2003         1         1     12.00     21.99     0.2095E+00     0.1700E-04     0.1175E-04     0.5247E-05     0.8190E+15     0.6646E+11     0.4595E+11     0.2051E+11     0.6626E+00
      65.      2004         1         1     12.00     21.97     0.2095E+00     0.1700E-04     0.1175E-04     0.5247E-05     0.8190E+15     0.6647E+11     0.4596E+11     0.2052E+11     0.6626E+00
      65.      2005         1         1     12.00     22.03     0.2095E+00     0.1699E-04     0.1175E-04     0.5246E-05     0.8190E+15     0.6644E+11     0.4593E+11     0.2051E+11     0.6628E+00
      65.      2006         1         1     12.00     22.01     0.2095E+00     0.1700E-04     0.1175E-04     0.5246E-05     0.8190E+15     0.6645E+11     0.4594E+11     0.2051E+11     0.6627E+00
      65.      2007         1         1     12.00     21.99     0.2095E+00     0.1700E-04     0.1175E-04     0.5247E-05     0.8190E+15     0.6646E+11     0.4595E+11     0.2051E+11     0.6626E+00
      65.      2008         1         1     12.00     21.97     0.2095E+00     0.1700E-04     0.1175E-04     0.5247E-05     0.8190E+15     0.6647E+11     0.4596E+11     0.2052E+11     0.6626E+00
      65.      2009         1         1     12.00     22.03     0.2095E+00     0.1699E-04     0.1175E-04     0.5246E-05     0.8190E+15     0.6644E+11     0.4593E+11     0.2051E+11     0.6628E+00
