15° latitude
0.15     albedo
60km altitude
   alt.[km]     year     month       day      hour  SZA[deg]         o2-vmr         ox-vmr          o-vmr         o3-vmr    [o2][cm^-3]   [ox][1/cm^3]    [o][1/cm^3]   [o3][1/cm^3]      topo3[DU]
      60.      2048         1         1     12.00     38.03     0.2092E+00     0.7277E-05     0.3074E-05     0.4203E-05     0.1500E+16     0.5218E+11     0.2204E+11     0.3014E+11     0.1092E+01
      60.      2048         2         1     12.00     32.29     0.2092E+00     0.7350E-05     0.3106E-05     0.4244E-05     0.1500E+16     0.5270E+11     0.2227E+11     0.3043E+11     0.1134E+01
      60.      2048         3         1     12.00     22.43     0.2092E+00     0.7464E-05     0.3196E-05     0.4268E-05     0.1500E+16     0.5352E+11     0.2291E+11     0.3060E+11     0.1113E+01
      60.      2048         4         1     12.00     10.12     0.2092E+00     0.7547E-05     0.3265E-05     0.4281E-05     0.1500E+16     0.5411E+11     0.2341E+11     0.3070E+11     0.1142E+01
      60.      2048         5         1     12.00      0.81     0.2092E+00     0.7578E-05     0.3293E-05     0.4286E-05     0.1500E+16     0.5434E+11     0.2361E+11     0.3073E+11     0.1175E+01
      60.      2048         6         1     12.00      7.21     0.2092E+00     0.7559E-05     0.3269E-05     0.4290E-05     0.1500E+16     0.5420E+11     0.2344E+11     0.3076E+11     0.1167E+01
      60.      2048         7         1     12.00      8.11     0.2092E+00     0.7552E-05     0.3264E-05     0.4287E-05     0.1500E+16     0.5415E+11     0.2341E+11     0.3074E+11     0.1166E+01
      60.      2048         8         1     12.00      3.17     0.2092E+00     0.7568E-05     0.3282E-05     0.4286E-05     0.1500E+16     0.5426E+11     0.2353E+11     0.3073E+11     0.1175E+01
      60.      2048         9         1     12.00      7.08     0.2092E+00     0.7560E-05     0.3274E-05     0.4286E-05     0.1500E+16     0.5420E+11     0.2348E+11     0.3073E+11     0.1155E+01
      60.      2048        10         1     12.00     18.75     0.2092E+00     0.7505E-05     0.3219E-05     0.4287E-05     0.1500E+16     0.5381E+11     0.2308E+11     0.3074E+11     0.1148E+01
      60.      2048        11         1     12.00     30.02     0.2092E+00     0.7407E-05     0.3125E-05     0.4282E-05     0.1500E+16     0.5311E+11     0.2241E+11     0.3070E+11     0.1157E+01
      60.      2048        12         1     12.00     37.05     0.2092E+00     0.7301E-05     0.3086E-05     0.4215E-05     0.1500E+16     0.5235E+11     0.2213E+11     0.3022E+11     0.1099E+01
