75° latitude
0.45     albedo
Year 2020
   alt.[km]     year     month       day      hour  SZA[deg]         o2-vmr         ox-vmr          o-vmr         o3-vmr    [o2][cm^-3]   [ox][1/cm^3]    [o][1/cm^3]   [o3][1/cm^3]      topo3[DU]
       1.      2020         1         1     12.00     98.04     0.2095E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5050E+19     0.0000E+00     0.0000E+00     0.0000E+00     0.1914E+03
       4.      2020         1         1     12.00     98.04     0.2098E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3630E+19     0.0000E+00     0.0000E+00     0.0000E+00     0.1914E+03
       7.      2020         1         1     12.00     98.04     0.2090E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2550E+19     0.0000E+00     0.0000E+00     0.0000E+00     0.1914E+03
      10.      2020         1         1     12.00     98.04     0.2091E+00     0.2195E-10     0.0000E+00     0.2195E-10     0.1740E+19     0.1826E+09     0.0000E+00     0.1826E+09     0.1914E+03
      13.      2020         1         1     12.00     98.04     0.2093E+00     0.3951E-08     0.0000E+00     0.3951E-08     0.1120E+19     0.2114E+11     0.0000E+00     0.2114E+11     0.1913E+03
      16.      2020         1         1     12.00     98.04     0.2098E+00     0.1173E-06     0.0000E+00     0.1173E-06     0.6880E+18     0.3846E+12     0.0000E+00     0.3846E+12     0.1890E+03
      19.      2020         1         1     12.00     98.04     0.2090E+00     0.9968E-06     0.0000E+00     0.9968E-06     0.4180E+18     0.1994E+13     0.0000E+00     0.1994E+13     0.1758E+03
      22.      2020         1         1     12.00     98.04     0.2098E+00     0.2816E-05     0.0000E+00     0.2816E-05     0.2580E+18     0.3464E+13     0.0000E+00     0.3464E+13     0.1453E+03
      25.      2020         1         1     12.00     98.04     0.2092E+00     0.4652E-05     0.0000E+00     0.4652E-05     0.1600E+18     0.3558E+13     0.0000E+00     0.3558E+13     0.1062E+03
      30.      2020         1         1     12.00     98.04     0.2093E+00     0.7202E-05     0.0000E+00     0.7202E-05     0.7430E+17     0.2557E+13     0.0000E+00     0.2557E+13     0.4935E+02
      35.      2020         1         1     12.00     98.04     0.2090E+00     0.5178E-05     0.0000E+00     0.5178E-05     0.3470E+17     0.8595E+12     0.0000E+00     0.8595E+12     0.1760E+02
      40.      2020         1         1     12.00     98.04     0.2096E+00     0.2900E-05     0.0000E+00     0.2900E-05     0.1700E+17     0.2352E+12     0.0000E+00     0.2352E+12     0.7424E+01
      45.      2020         1         1     12.00     98.04     0.2094E+00     0.1935E-05     0.0000E+00     0.1935E-05     0.8920E+16     0.8245E+11     0.0000E+00     0.8245E+11     0.4472E+01
      50.      2020         1         1     12.00     98.04     0.2095E+00     0.1485E-05     0.0000E+00     0.1485E-05     0.4840E+16     0.3431E+11     0.0000E+00     0.3431E+11     0.3387E+01
      55.      2020         1         1     12.00     98.04     0.2096E+00     0.1378E-05     0.0000E+00     0.1378E-05     0.2620E+16     0.1723E+11     0.0000E+00     0.1723E+11     0.2908E+01
      60.      2020         1         1     12.00     98.04     0.2092E+00     0.5255E-05     0.0000E+00     0.5255E-05     0.1500E+16     0.3768E+11     0.0000E+00     0.3768E+11     0.2398E+01
      65.      2020         1         1     12.00     98.04     0.2095E+00     0.1086E-04     0.0000E+00     0.1086E-04     0.8190E+15     0.4247E+11     0.0000E+00     0.4247E+11     0.1653E+01
      70.      2020         1         1     12.00     98.04     0.2094E+00     0.1861E-04     0.0000E+00     0.1861E-04     0.4230E+15     0.3760E+11     0.0000E+00     0.3760E+11     0.9085E+00
