Year 2017
   alt.[km]     year     month       day      hour  SZA[deg]         o2-vmr         ox-vmr          o-vmr         o3-vmr    [o2][cm^-3]   [ox][1/cm^3]    [o][1/cm^3]   [o3][1/cm^3]      topo3[DU]
       1.      2017         1         1     12.00     62.98     0.2095E+00     0.1971E-17     0.1092E-25     0.1971E-17     0.5050E+19     0.4751E+02     0.2632E-06     0.4751E+02     0.5647E+02
       4.      2017         1         1     12.00     62.98     0.2098E+00     0.5421E-14     0.5360E-22     0.5421E-14     0.3630E+19     0.9377E+05     0.9273E-03     0.9377E+05     0.5647E+02
       7.      2017         1         1     12.00     62.98     0.2090E+00     0.1016E-11     0.1800E-19     0.1016E-11     0.2550E+19     0.1239E+08     0.2196E+00     0.1239E+08     0.5647E+02
      10.      2017         1         1     12.00     62.98     0.2091E+00     0.7982E-10     0.2638E-17     0.7982E-10     0.1740E+19     0.6641E+09     0.2195E+02     0.6641E+09     0.5646E+02
      13.      2017         1         1     12.00     62.98     0.2093E+00     0.2217E-08     0.1651E-15     0.2217E-08     0.1120E+19     0.1186E+11     0.8832E+03     0.1186E+11     0.5639E+02
      16.      2017         1         1     12.00     62.98     0.2098E+00     0.2184E-07     0.4484E-14     0.2184E-07     0.6880E+18     0.7162E+11     0.1471E+05     0.7162E+11     0.5593E+02
      19.      2017         1         1     12.00     62.98     0.2090E+00     0.1033E-06     0.6195E-13     0.1033E-06     0.4180E+18     0.2066E+12     0.1239E+06     0.2066E+12     0.5438E+02
      22.      2017         1         1     12.00     62.98     0.2098E+00     0.3091E-06     0.5317E-12     0.3091E-06     0.2580E+18     0.3802E+12     0.6540E+06     0.3802E+12     0.5110E+02
      25.      2017         1         1     12.00     62.98     0.2092E+00     0.6804E-06     0.3331E-11     0.6804E-06     0.1600E+18     0.5205E+12     0.2548E+07     0.5205E+12     0.4608E+02
      30.      2017         1         1     12.00     62.98     0.2093E+00     0.1809E-05     0.4996E-10     0.1809E-05     0.7430E+17     0.6421E+12     0.1774E+08     0.6421E+12     0.3528E+02
      35.      2017         1         1     12.00     62.98     0.2090E+00     0.3714E-05     0.6733E-09     0.3714E-05     0.3470E+17     0.6166E+12     0.1118E+09     0.6165E+12     0.2358E+02
      40.      2017         1         1     12.00     62.98     0.2096E+00     0.5892E-05     0.6932E-08     0.5885E-05     0.1700E+17     0.4778E+12     0.5622E+09     0.4773E+12     0.1342E+02
      45.      2017         1         1     12.00     62.98     0.2094E+00     0.6083E-05     0.4192E-07     0.6041E-05     0.8920E+16     0.2591E+12     0.1786E+10     0.2574E+12     0.6589E+01
      50.      2017         1         1     12.00     62.98     0.2095E+00     0.4969E-05     0.1906E-06     0.4779E-05     0.4840E+16     0.1148E+12     0.4403E+10     0.1104E+12     0.3171E+01
      55.      2017         1         1     12.00     62.98     0.2096E+00     0.4342E-05     0.7029E-06     0.3640E-05     0.2620E+16     0.5428E+11     0.8786E+10     0.4549E+11     0.1722E+01
      60.      2017         1         1     12.00     62.98     0.2092E+00     0.6898E-05     0.2576E-05     0.4322E-05     0.1500E+16     0.4946E+11     0.1847E+11     0.3099E+11     0.1012E+01
      65.      2017         1         1     12.00     62.98     0.2095E+00     0.1509E-04     0.1000E-04     0.5088E-05     0.8190E+15     0.5899E+11     0.3910E+11     0.1989E+11     0.5387E+00
      70.      2017         1         1     12.00     62.98     0.2094E+00     0.3951E-04     0.3428E-04     0.5235E-05     0.4230E+15     0.7981E+11     0.6924E+11     0.1057E+11     0.2555E+00
