04km altitude
   alt.[km]     year     month       day      hour  SZA[deg]         o2-vmr         ox-vmr          o-vmr         o3-vmr    [o2][cm^-3]   [ox][1/cm^3]    [o][1/cm^3]   [o3][1/cm^3]      topo3[DU]
       4.      2048         6        21      0.00    116.55     0.2098E+00     0.7214E-14     0.0000E+00     0.7214E-14     0.3630E+19     0.1248E+06     0.0000E+00     0.1248E+06     0.1001E+03
       4.      2048         6        21      1.00    115.12     0.2098E+00     0.7214E-14     0.0000E+00     0.7214E-14     0.3630E+19     0.1248E+06     0.0000E+00     0.1248E+06     0.1001E+03
       4.      2048         6        21      2.00    110.84     0.2098E+00     0.7214E-14     0.0000E+00     0.7214E-14     0.3630E+19     0.1248E+06     0.0000E+00     0.1248E+06     0.1001E+03
       4.      2048         6        21      3.00    104.20     0.2098E+00     0.7214E-14     0.0000E+00     0.7214E-14     0.3630E+19     0.1248E+06     0.0000E+00     0.1248E+06     0.1001E+03
       4.      2048         6        21      4.00     95.79     0.2098E+00     0.7214E-14     0.0000E+00     0.7214E-14     0.3630E+19     0.1248E+06     0.0000E+00     0.1248E+06     0.1001E+03
       4.      2048         6        21      5.00     86.10     0.2098E+00     0.7214E-14     0.2599E-22     0.7214E-14     0.3630E+19     0.1248E+06     0.4496E-03     0.1248E+06     0.9999E+02
       4.      2048         6        21      6.00     75.54     0.2098E+00     0.7214E-14     0.5026E-22     0.7214E-14     0.3630E+19     0.1248E+06     0.8695E-03     0.1248E+06     0.9848E+02
       4.      2048         6        21      7.00     64.42     0.2098E+00     0.7214E-14     0.6692E-22     0.7214E-14     0.3630E+19     0.1248E+06     0.1158E-02     0.1248E+06     0.9669E+02
       4.      2048         6        21      8.00     53.00     0.2098E+00     0.7214E-14     0.8292E-22     0.7214E-14     0.3630E+19     0.1248E+06     0.1434E-02     0.1248E+06     0.9590E+02
       4.      2048         6        21      9.00     41.55     0.2098E+00     0.7214E-14     0.9767E-22     0.7214E-14     0.3630E+19     0.1248E+06     0.1690E-02     0.1248E+06     0.9563E+02
       4.      2048         6        21     10.00     30.54     0.2098E+00     0.7214E-14     0.1097E-21     0.7214E-14     0.3630E+19     0.1248E+06     0.1898E-02     0.1248E+06     0.9559E+02
       4.      2048         6        21     11.00     21.10     0.2098E+00     0.7214E-14     0.1174E-21     0.7214E-14     0.3630E+19     0.1248E+06     0.2031E-02     0.1248E+06     0.9556E+02
       4.      2048         6        21     12.00     16.56     0.2098E+00     0.7214E-14     0.1193E-21     0.7214E-14     0.3630E+19     0.1248E+06     0.2064E-02     0.1248E+06     0.9556E+02
       4.      2048         6        21     13.00     20.57     0.2098E+00     0.7214E-14     0.1178E-21     0.7214E-14     0.3630E+19     0.1248E+06     0.2038E-02     0.1248E+06     0.9556E+02
       4.      2048         6        21     14.00     29.82     0.2098E+00     0.7214E-14     0.1105E-21     0.7214E-14     0.3630E+19     0.1248E+06     0.1911E-02     0.1248E+06     0.9560E+02
       4.      2048         6        21     15.00     40.78     0.2098E+00     0.7214E-14     0.9862E-22     0.7214E-14     0.3630E+19     0.1248E+06     0.1706E-02     0.1248E+06     0.9560E+02
       4.      2048         6        21     16.00     52.21     0.2098E+00     0.7214E-14     0.8403E-22     0.7214E-14     0.3630E+19     0.1248E+06     0.1454E-02     0.1248E+06     0.9569E+02
       4.      2048         6        21     17.00     63.65     0.2098E+00     0.7214E-14     0.6806E-22     0.7214E-14     0.3630E+19     0.1248E+06     0.1177E-02     0.1248E+06     0.9583E+02
       4.      2048         6        21     18.00     74.80     0.2098E+00     0.7214E-14     0.5165E-22     0.7214E-14     0.3630E+19     0.1248E+06     0.8936E-03     0.1248E+06     0.9609E+02
       4.      2048         6        21     19.00     85.40     0.2098E+00     0.7214E-14     0.2842E-22     0.7214E-14     0.3630E+19     0.1248E+06     0.4917E-03     0.1248E+06     0.9688E+02
       4.      2048         6        21     20.00     95.16     0.2098E+00     0.7214E-14     0.0000E+00     0.7214E-14     0.3630E+19     0.1248E+06     0.0000E+00     0.1248E+06     0.1002E+03
       4.      2048         6        21     21.00    103.68     0.2098E+00     0.7214E-14     0.0000E+00     0.7214E-14     0.3630E+19     0.1248E+06     0.0000E+00     0.1248E+06     0.1002E+03
       4.      2048         6        21     22.00    110.46     0.2098E+00     0.7214E-14     0.0000E+00     0.7214E-14     0.3630E+19     0.1248E+06     0.0000E+00     0.1248E+06     0.1002E+03
       4.      2048         6        21     23.00    114.92     0.2098E+00     0.7214E-14     0.0000E+00     0.7214E-14     0.3630E+19     0.1248E+06     0.0000E+00     0.1248E+06     0.1002E+03
