40km altitude
   alt.[km]     year     month       day      hour  SZA[deg]         o2-vmr         ox-vmr          o-vmr         o3-vmr    [o2][cm^-3]   [ox][1/cm^3]    [o][1/cm^3]   [o3][1/cm^3]      topo3[DU]
      40.      2000         1         1     12.00     63.05     0.2096E+00     0.1787E-05     0.3402E-08     0.1783E-05     0.1700E+17     0.1449E+12     0.2759E+09     0.1446E+12     0.6199E+01
      40.      2001         1         1     12.00     62.99     0.2096E+00     0.8351E-05     0.8738E-08     0.8342E-05     0.1700E+17     0.6772E+12     0.7087E+09     0.6765E+12     0.1597E+02
      40.      2002         1         1     12.00     63.01     0.2096E+00     0.8350E-05     0.8734E-08     0.8341E-05     0.1700E+17     0.6772E+12     0.7084E+09     0.6765E+12     0.1597E+02
      40.      2003         1         1     12.00     63.03     0.2096E+00     0.8349E-05     0.8731E-08     0.8340E-05     0.1700E+17     0.6771E+12     0.7081E+09     0.6764E+12     0.1597E+02
      40.      2004         1         1     12.00     63.05     0.2096E+00     0.8348E-05     0.8727E-08     0.8340E-05     0.1700E+17     0.6770E+12     0.7077E+09     0.6763E+12     0.1597E+02
      40.      2005         1         1     12.00     62.99     0.2096E+00     0.8351E-05     0.8739E-08     0.8342E-05     0.1700E+17     0.6772E+12     0.7087E+09     0.6765E+12     0.1597E+02
      40.      2006         1         1     12.00     63.01     0.2096E+00     0.8350E-05     0.8735E-08     0.8341E-05     0.1700E+17     0.6772E+12     0.7084E+09     0.6765E+12     0.1597E+02
      40.      2007         1         1     12.00     63.03     0.2096E+00     0.8349E-05     0.8731E-08     0.8340E-05     0.1700E+17     0.6771E+12     0.7081E+09     0.6764E+12     0.1597E+02
      40.      2008         1         1     12.00     63.05     0.2096E+00     0.8348E-05     0.8727E-08     0.8340E-05     0.1700E+17     0.6771E+12     0.7078E+09     0.6763E+12     0.1597E+02
      40.      2009         1         1     12.00     62.98     0.2096E+00     0.8351E-05     0.8739E-08     0.8342E-05     0.1700E+17     0.6773E+12     0.7088E+09     0.6765E+12     0.1597E+02
      40.      2010         1         1     12.00     63.00     0.2096E+00     0.8350E-05     0.8735E-08     0.8341E-05     0.1700E+17     0.6772E+12     0.7084E+09     0.6765E+12     0.1597E+02
      40.      2011         1         1     12.00     63.02     0.2096E+00     0.8349E-05     0.8732E-08     0.8340E-05     0.1700E+17     0.6771E+12     0.7081E+09     0.6764E+12     0.1597E+02
      40.      2012         1         1     12.00     63.04     0.2096E+00     0.8348E-05     0.8728E-08     0.8340E-05     0.1700E+17     0.6771E+12     0.7078E+09     0.6764E+12     0.1597E+02
      40.      2013         1         1     12.00     62.98     0.2096E+00     0.8351E-05     0.8740E-08     0.8342E-05     0.1700E+17     0.6773E+12     0.7088E+09     0.6766E+12     0.1597E+02
      40.      2014         1         1     12.00     63.00     0.2096E+00     0.8350E-05     0.8736E-08     0.8341E-05     0.1700E+17     0.6772E+12     0.7085E+09     0.6765E+12     0.1597E+02
      40.      2015         1         1     12.00     63.02     0.2096E+00     0.8349E-05     0.8732E-08     0.8341E-05     0.1700E+17     0.6771E+12     0.7082E+09     0.6764E+12     0.1597E+02
      40.      2016         1         1     12.00     63.04     0.2096E+00     0.8349E-05     0.8728E-08     0.8340E-05     0.1700E+17     0.6771E+12     0.7079E+09     0.6764E+12     0.1597E+02
      40.      2017         1         1     12.00     62.98     0.2096E+00     0.8351E-05     0.8740E-08     0.8342E-05     0.1700E+17     0.6773E+12     0.7088E+09     0.6766E+12     0.1597E+02
      40.      2018         1         1     12.00     63.00     0.2096E+00     0.8350E-05     0.8736E-08     0.8342E-05     0.1700E+17     0.6772E+12     0.7085E+09     0.6765E+12     0.1597E+02
