19km altitude
   alt.[km]     year     month       day      hour  SZA[deg]         o2-vmr         ox-vmr          o-vmr         o3-vmr    [o2][cm^-3]   [ox][1/cm^3]    [o][1/cm^3]   [o3][1/cm^3]      topo3[DU]
      19.      2048         1         1     12.00     63.02     0.2090E+00     0.2728E-05     0.1208E-11     0.2728E-05     0.4180E+18     0.5457E+13     0.2415E+07     0.5457E+13     0.3008E+03
      19.      2048         2         1     12.00     57.21     0.2090E+00     0.2721E-05     0.1292E-11     0.2721E-05     0.4180E+18     0.5443E+13     0.2584E+07     0.5443E+13     0.2979E+03
      19.      2048         3         1     12.00     47.31     0.2090E+00     0.2715E-05     0.1417E-11     0.2715E-05     0.4180E+18     0.5430E+13     0.2833E+07     0.5430E+13     0.3048E+03
      19.      2048         4         1     12.00     35.09     0.2090E+00     0.2712E-05     0.1531E-11     0.2712E-05     0.4180E+18     0.5424E+13     0.3062E+07     0.5424E+13     0.3192E+03
      19.      2048         5         1     12.00     24.63     0.2090E+00     0.2718E-05     0.1604E-11     0.2718E-05     0.4180E+18     0.5435E+13     0.3207E+07     0.5435E+13     0.3349E+03
      19.      2048         6         1     12.00     17.81     0.2090E+00     0.2730E-05     0.1636E-11     0.2730E-05     0.4180E+18     0.5461E+13     0.3272E+07     0.5461E+13     0.3471E+03
      19.      2048         7         1     12.00     16.97     0.2090E+00     0.2744E-05     0.1640E-11     0.2744E-05     0.4180E+18     0.5488E+13     0.3280E+07     0.5488E+13     0.3543E+03
      19.      2048         8         1     12.00     22.27     0.2090E+00     0.2754E-05     0.1621E-11     0.2754E-05     0.4180E+18     0.5507E+13     0.3243E+07     0.5507E+13     0.3562E+03
      19.      2048         9         1     12.00     32.08     0.2090E+00     0.2756E-05     0.1554E-11     0.2756E-05     0.4180E+18     0.5512E+13     0.3109E+07     0.5512E+13     0.3534E+03
      19.      2048        10         1     12.00     43.63     0.2090E+00     0.2751E-05     0.1449E-11     0.2751E-05     0.4180E+18     0.5502E+13     0.2898E+07     0.5502E+13     0.3429E+03
      19.      2048        11         1     12.00     54.88     0.2090E+00     0.2743E-05     0.1319E-11     0.2743E-05     0.4180E+18     0.5487E+13     0.2637E+07     0.5487E+13     0.3275E+03
      19.      2048        12         1     12.00     62.01     0.2090E+00     0.2736E-05     0.1218E-11     0.2736E-05     0.4180E+18     0.5473E+13     0.2437E+07     0.5473E+13     0.3118E+03
