65km altitude
   alt.[km]     year     month       day      hour  SZA[deg]         o2-vmr         ox-vmr          o-vmr         o3-vmr    [o2][cm^-3]   [ox][1/cm^3]    [o][1/cm^3]   [o3][1/cm^3]      topo3[DU]
      65.      2048         1         1     12.00     63.02     0.2095E+00     0.1534E-04     0.9845E-05     0.5497E-05     0.8190E+15     0.5999E+11     0.3849E+11     0.2149E+11     0.6788E+00
      65.      2048         2         1     12.00     57.21     0.2095E+00     0.1532E-04     0.1015E-04     0.5167E-05     0.8190E+15     0.5989E+11     0.3969E+11     0.2020E+11     0.6446E+00
      65.      2048         3         1     12.00     47.31     0.2095E+00     0.1530E-04     0.1037E-04     0.4935E-05     0.8190E+15     0.5984E+11     0.4054E+11     0.1930E+11     0.6182E+00
      65.      2048         4         1     12.00     35.09     0.2095E+00     0.1531E-04     0.1048E-04     0.4825E-05     0.8190E+15     0.5985E+11     0.4099E+11     0.1887E+11     0.6030E+00
      65.      2048         5         1     12.00     24.63     0.2095E+00     0.1532E-04     0.1049E-04     0.4828E-05     0.8190E+15     0.5990E+11     0.4102E+11     0.1888E+11     0.6212E+00
      65.      2048         6         1     12.00     17.81     0.2095E+00     0.1534E-04     0.1060E-04     0.4744E-05     0.8190E+15     0.5999E+11     0.4144E+11     0.1855E+11     0.6179E+00
      65.      2048         7         1     12.00     16.97     0.2095E+00     0.1537E-04     0.1061E-04     0.4752E-05     0.8190E+15     0.6008E+11     0.4150E+11     0.1858E+11     0.6186E+00
      65.      2048         8         1     12.00     22.27     0.2095E+00     0.1539E-04     0.1058E-04     0.4805E-05     0.8190E+15     0.6016E+11     0.4137E+11     0.1879E+11     0.6215E+00
      65.      2048         9         1     12.00     32.08     0.2095E+00     0.1540E-04     0.1049E-04     0.4912E-05     0.8190E+15     0.6022E+11     0.4101E+11     0.1921E+11     0.6185E+00
      65.      2048        10         1     12.00     43.63     0.2095E+00     0.1541E-04     0.1055E-04     0.4860E-05     0.8190E+15     0.6024E+11     0.4124E+11     0.1900E+11     0.6022E+00
      65.      2048        11         1     12.00     54.88     0.2095E+00     0.1540E-04     0.1029E-04     0.5111E-05     0.8190E+15     0.6020E+11     0.4021E+11     0.1998E+11     0.6407E+00
      65.      2048        12         1     12.00     62.01     0.2095E+00     0.1537E-04     0.1001E-04     0.5367E-05     0.8190E+15     0.6010E+11     0.3912E+11     0.2098E+11     0.6643E+00
