07km altitude
   alt.[km]     year     month       day      hour  SZA[deg]         o2-vmr         ox-vmr          o-vmr         o3-vmr    [o2][cm^-3]   [ox][1/cm^3]    [o][1/cm^3]   [o3][1/cm^3]      topo3[DU]
       7.      2048         1         1     12.00     63.02     0.2090E+00     0.1530E-11     0.2608E-19     0.1530E-11     0.2550E+19     0.1866E+08     0.3181E+00     0.1866E+08     0.9546E+02
       7.      2048         2         1     12.00     57.21     0.2090E+00     0.1530E-11     0.2899E-19     0.1530E-11     0.2550E+19     0.1866E+08     0.3537E+00     0.1866E+08     0.9535E+02
       7.      2048         3         1     12.00     47.31     0.2090E+00     0.1530E-11     0.3380E-19     0.1530E-11     0.2550E+19     0.1866E+08     0.4124E+00     0.1866E+08     0.9527E+02
       7.      2048         4         1     12.00     35.09     0.2090E+00     0.1530E-11     0.3876E-19     0.1530E-11     0.2550E+19     0.1866E+08     0.4728E+00     0.1866E+08     0.9526E+02
       7.      2048         5         1     12.00     24.63     0.2090E+00     0.1530E-11     0.4213E-19     0.1530E-11     0.2550E+19     0.1867E+08     0.5140E+00     0.1867E+08     0.9535E+02
       7.      2048         6         1     12.00     17.81     0.2090E+00     0.1533E-11     0.4369E-19     0.1533E-11     0.2550E+19     0.1870E+08     0.5330E+00     0.1870E+08     0.9546E+02
       7.      2048         7         1     12.00     16.97     0.2090E+00     0.1536E-11     0.4386E-19     0.1536E-11     0.2550E+19     0.1874E+08     0.5351E+00     0.1874E+08     0.9560E+02
       7.      2048         8         1     12.00     22.27     0.2090E+00     0.1538E-11     0.4296E-19     0.1538E-11     0.2550E+19     0.1877E+08     0.5242E+00     0.1877E+08     0.9575E+02
       7.      2048         9         1     12.00     32.08     0.2090E+00     0.1539E-11     0.4010E-19     0.1539E-11     0.2550E+19     0.1878E+08     0.4893E+00     0.1878E+08     0.9589E+02
       7.      2048        10         1     12.00     43.63     0.2090E+00     0.1539E-11     0.3567E-19     0.1539E-11     0.2550E+19     0.1878E+08     0.4351E+00     0.1878E+08     0.9599E+02
       7.      2048        11         1     12.00     54.88     0.2090E+00     0.1539E-11     0.3045E-19     0.1539E-11     0.2550E+19     0.1878E+08     0.3715E+00     0.1878E+08     0.9615E+02
       7.      2048        12         1     12.00     62.01     0.2090E+00     0.1539E-11     0.2669E-19     0.1539E-11     0.2550E+19     0.1878E+08     0.3256E+00     0.1878E+08     0.9628E+02
