04km altitude
   alt.[km]     year     month       day      hour  SZA[deg]         o2-vmr         ox-vmr          o-vmr         o3-vmr    [o2][cm^-3]   [ox][1/cm^3]    [o][1/cm^3]   [o3][1/cm^3]      topo3[DU]
       4.      2048         1         1     12.00     63.02     0.2098E+00     0.7200E-14     0.6872E-22     0.7200E-14     0.3630E+19     0.1246E+06     0.1189E-02     0.1246E+06     0.9546E+02
       4.      2048         2         1     12.00     57.21     0.2098E+00     0.7200E-14     0.7688E-22     0.7200E-14     0.3630E+19     0.1246E+06     0.1330E-02     0.1246E+06     0.9535E+02
       4.      2048         3         1     12.00     47.31     0.2098E+00     0.7200E-14     0.9039E-22     0.7200E-14     0.3630E+19     0.1246E+06     0.1564E-02     0.1246E+06     0.9527E+02
       4.      2048         4         1     12.00     35.09     0.2098E+00     0.7200E-14     0.1045E-21     0.7200E-14     0.3630E+19     0.1246E+06     0.1808E-02     0.1246E+06     0.9526E+02
       4.      2048         5         1     12.00     24.63     0.2098E+00     0.7201E-14     0.1144E-21     0.7201E-14     0.3630E+19     0.1246E+06     0.1978E-02     0.1246E+06     0.9535E+02
       4.      2048         6         1     12.00     17.81     0.2098E+00     0.7208E-14     0.1189E-21     0.7208E-14     0.3630E+19     0.1247E+06     0.2056E-02     0.1247E+06     0.9546E+02
       4.      2048         7         1     12.00     16.97     0.2098E+00     0.7218E-14     0.1193E-21     0.7218E-14     0.3630E+19     0.1249E+06     0.2063E-02     0.1249E+06     0.9560E+02
       4.      2048         8         1     12.00     22.27     0.2098E+00     0.7225E-14     0.1166E-21     0.7225E-14     0.3630E+19     0.1250E+06     0.2017E-02     0.1250E+06     0.9575E+02
       4.      2048         9         1     12.00     32.08     0.2098E+00     0.7228E-14     0.1081E-21     0.7228E-14     0.3630E+19     0.1250E+06     0.1871E-02     0.1250E+06     0.9589E+02
       4.      2048        10         1     12.00     43.63     0.2098E+00     0.7228E-14     0.9542E-22     0.7228E-14     0.3630E+19     0.1250E+06     0.1651E-02     0.1250E+06     0.9599E+02
       4.      2048        11         1     12.00     54.88     0.2098E+00     0.7228E-14     0.8076E-22     0.7228E-14     0.3630E+19     0.1250E+06     0.1397E-02     0.1250E+06     0.9615E+02
       4.      2048        12         1     12.00     62.01     0.2098E+00     0.7228E-14     0.7025E-22     0.7228E-14     0.3630E+19     0.1250E+06     0.1215E-02     0.1250E+06     0.9628E+02
