Year 2008
   alt.[km]     year     month       day      hour  SZA[deg]         o2-vmr         ox-vmr          o-vmr         o3-vmr    [o2][cm^-3]   [ox][1/cm^3]    [o][1/cm^3]   [o3][1/cm^3]      topo3[DU]
       1.      2008         1         1     12.00     63.05     0.2095E+00     0.1971E-17     0.1108E-25     0.1971E-17     0.5050E+19     0.4751E+02     0.2670E-06     0.4751E+02     0.3525E+02
       4.      2008         1         1     12.00     63.05     0.2098E+00     0.3854E-14     0.3878E-22     0.3854E-14     0.3630E+19     0.6667E+05     0.6710E-03     0.6667E+05     0.3525E+02
       7.      2008         1         1     12.00     63.05     0.2090E+00     0.6667E-12     0.1205E-19     0.6667E-12     0.2550E+19     0.8133E+07     0.1470E+00     0.8133E+07     0.3525E+02
      10.      2008         1         1     12.00     63.05     0.2091E+00     0.4954E-10     0.1674E-17     0.4954E-10     0.1740E+19     0.4121E+09     0.1393E+02     0.4121E+09     0.3525E+02
      13.      2008         1         1     12.00     63.05     0.2093E+00     0.1337E-08     0.1020E-15     0.1337E-08     0.1120E+19     0.7153E+10     0.5457E+03     0.7153E+10     0.3521E+02
      16.      2008         1         1     12.00     63.05     0.2098E+00     0.1301E-07     0.2745E-14     0.1301E-07     0.6880E+18     0.4267E+11     0.9002E+04     0.4267E+11     0.3493E+02
      19.      2008         1         1     12.00     63.05     0.2090E+00     0.6129E-07     0.3791E-13     0.6129E-07     0.4180E+18     0.1226E+12     0.7582E+05     0.1226E+12     0.3401E+02
      22.      2008         1         1     12.00     63.05     0.2098E+00     0.1831E-06     0.3266E-12     0.1831E-06     0.2580E+18     0.2252E+12     0.4018E+06     0.2252E+12     0.3207E+02
      25.      2008         1         1     12.00     63.05     0.2092E+00     0.4004E-06     0.2050E-11     0.4004E-06     0.1600E+18     0.3063E+12     0.1568E+07     0.3063E+12     0.2910E+02
      30.      2008         1         1     12.00     63.05     0.2093E+00     0.1052E-05     0.3121E-10     0.1052E-05     0.7430E+17     0.3735E+12     0.1108E+08     0.3735E+12     0.2279E+02
      35.      2008         1         1     12.00     63.05     0.2090E+00     0.2153E-05     0.4418E-09     0.2153E-05     0.3470E+17     0.3575E+12     0.7334E+08     0.3574E+12     0.1599E+02
      40.      2008         1         1     12.00     63.05     0.2096E+00     0.3667E-05     0.5159E-08     0.3662E-05     0.1700E+17     0.2974E+12     0.4184E+09     0.2970E+12     0.9911E+01
      45.      2008         1         1     12.00     63.05     0.2094E+00     0.4536E-05     0.3677E-07     0.4500E-05     0.8920E+16     0.1932E+12     0.1566E+10     0.1917E+12     0.5370E+01
      50.      2008         1         1     12.00     63.05     0.2095E+00     0.4426E-05     0.1944E-06     0.4232E-05     0.4840E+16     0.1022E+12     0.4490E+10     0.9776E+11     0.2680E+01
      55.      2008         1         1     12.00     63.05     0.2096E+00     0.4132E-05     0.7533E-06     0.3379E-05     0.2620E+16     0.5165E+11     0.9416E+10     0.4224E+11     0.1379E+01
      60.      2008         1         1     12.00     63.05     0.2092E+00     0.6448E-05     0.2621E-05     0.3827E-05     0.1500E+16     0.4623E+11     0.1879E+11     0.2744E+11     0.7312E+00
      65.      2008         1         1     12.00     63.05     0.2095E+00     0.1229E-04     0.8420E-05     0.3866E-05     0.8190E+15     0.4804E+11     0.3292E+11     0.1512E+11     0.3357E+00
      70.      2008         1         1     12.00     63.05     0.2094E+00     0.2314E-04     0.2025E-04     0.2888E-05     0.4230E+15     0.4674E+11     0.4091E+11     0.5835E+10     0.1410E+00
