Year 2000
   alt.[km]     year     month       day      hour  SZA[deg]         o2-vmr         ox-vmr          o-vmr         o3-vmr    [o2][cm^-3]   [ox][1/cm^3]    [o][1/cm^3]   [o3][1/cm^3]      topo3[DU]
       1.      2000         1         1     12.00     63.05     0.2095E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5050E+19     0.0000E+00     0.0000E+00     0.0000E+00     0.1358E+02
       4.      2000         1         1     12.00     63.05     0.2098E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3630E+19     0.0000E+00     0.0000E+00     0.0000E+00     0.1358E+02
       7.      2000         1         1     12.00     63.05     0.2090E+00     0.4564E-15     0.8190E-23     0.4564E-15     0.2550E+19     0.5568E+04     0.9992E-04     0.5568E+04     0.1358E+02
      10.      2000         1         1     12.00     63.05     0.2091E+00     0.2089E-12     0.7051E-20     0.2089E-12     0.1740E+19     0.1738E+07     0.5867E-01     0.1738E+07     0.1358E+02
      13.      2000         1         1     12.00     63.05     0.2093E+00     0.2258E-10     0.1727E-17     0.2258E-10     0.1120E+19     0.1208E+09     0.9237E+01     0.1208E+09     0.1358E+02
      16.      2000         1         1     12.00     63.05     0.2098E+00     0.5664E-09     0.1203E-15     0.5664E-09     0.6880E+18     0.1858E+10     0.3944E+03     0.1858E+10     0.1357E+02
      19.      2000         1         1     12.00     63.05     0.2090E+00     0.5098E-08     0.3192E-14     0.5098E-08     0.4180E+18     0.1020E+11     0.6384E+04     0.1020E+11     0.1350E+02
      22.      2000         1         1     12.00     63.05     0.2098E+00     0.2462E-07     0.4480E-13     0.2462E-07     0.2580E+18     0.3028E+11     0.5510E+05     0.3028E+11     0.1328E+02
      25.      2000         1         1     12.00     63.05     0.2092E+00     0.8054E-07     0.4248E-12     0.8054E-07     0.1600E+18     0.6161E+11     0.3250E+06     0.6161E+11     0.1277E+02
      30.      2000         1         1     12.00     63.05     0.2093E+00     0.3129E-06     0.9884E-11     0.3128E-06     0.7430E+17     0.1111E+12     0.3509E+07     0.1111E+12     0.1116E+02
      35.      2000         1         1     12.00     63.05     0.2090E+00     0.8383E-06     0.1964E-09     0.8381E-06     0.3470E+17     0.1392E+12     0.3261E+08     0.1391E+12     0.8836E+01
      40.      2000         1         1     12.00     63.05     0.2096E+00     0.1787E-05     0.3402E-08     0.1783E-05     0.1700E+17     0.1449E+12     0.2759E+09     0.1446E+12     0.6199E+01
      45.      2000         1         1     12.00     63.05     0.2094E+00     0.2834E-05     0.3444E-07     0.2799E-05     0.8920E+16     0.1207E+12     0.1467E+10     0.1193E+12     0.3746E+01
      50.      2000         1         1     12.00     63.05     0.2095E+00     0.3394E-05     0.1957E-06     0.3199E-05     0.4840E+16     0.7841E+11     0.4522E+10     0.7389E+11     0.1951E+01
      55.      2000         1         1     12.00     63.05     0.2096E+00     0.3595E-05     0.7772E-06     0.2818E-05     0.2620E+16     0.4493E+11     0.9715E+10     0.3522E+11     0.9371E+00
      60.      2000         1         1     12.00     63.05     0.2092E+00     0.5042E-05     0.2255E-05     0.2787E-05     0.1500E+16     0.3615E+11     0.1617E+11     0.1999E+11     0.4240E+00
      65.      2000         1         1     12.00     63.05     0.2095E+00     0.7216E-05     0.5092E-05     0.2124E-05     0.8190E+15     0.2821E+11     0.1991E+11     0.8305E+10     0.1611E+00
      70.      2000         1         1     12.00     63.05     0.2094E+00     0.1039E-04     0.9147E-05     0.1242E-05     0.4230E+15     0.2098E+11     0.1848E+11     0.2509E+10     0.6061E-01
