70km altitude
   alt.[km]     year     month       day      hour  SZA[deg]         o2-vmr         ox-vmr          o-vmr         o3-vmr    [o2][cm^-3]   [ox][1/cm^3]    [o][1/cm^3]   [o3][1/cm^3]      topo3[DU]
      70.      2048         6        21      0.00    116.55     0.2094E+00     0.5042E-04     0.0000E+00     0.5042E-04     0.4230E+15     0.1019E+12     0.0000E+00     0.1019E+12     0.2461E+01
      70.      2048         6        21      1.00    115.12     0.2094E+00     0.5042E-04     0.0000E+00     0.5042E-04     0.4230E+15     0.1019E+12     0.0000E+00     0.1019E+12     0.2461E+01
      70.      2048         6        21      2.00    110.84     0.2094E+00     0.5042E-04     0.0000E+00     0.5042E-04     0.4230E+15     0.1019E+12     0.0000E+00     0.1019E+12     0.2461E+01
      70.      2048         6        21      3.00    104.20     0.2094E+00     0.5042E-04     0.0000E+00     0.5042E-04     0.4230E+15     0.1019E+12     0.0000E+00     0.1019E+12     0.2461E+01
      70.      2048         6        21      4.00     95.79     0.2094E+00     0.5042E-04     0.0000E+00     0.5042E-04     0.4230E+15     0.1019E+12     0.0000E+00     0.1019E+12     0.2461E+01
      70.      2048         6        21      5.00     86.10     0.2094E+00     0.5042E-04     0.1818E-05     0.4860E-04     0.4230E+15     0.1019E+12     0.3673E+10     0.9818E+11     0.2372E+01
      70.      2048         6        21      6.00     75.54     0.2094E+00     0.5042E-04     0.2120E-04     0.2922E-04     0.4230E+15     0.1019E+12     0.4283E+11     0.5903E+11     0.1426E+01
      70.      2048         6        21      7.00     64.42     0.2094E+00     0.5042E-04     0.3894E-04     0.1149E-04     0.4230E+15     0.1019E+12     0.7865E+11     0.2320E+11     0.5607E+00
      70.      2048         6        21      8.00     53.00     0.2094E+00     0.5042E-04     0.4308E-04     0.7341E-05     0.4230E+15     0.1019E+12     0.8702E+11     0.1483E+11     0.3583E+00
      70.      2048         6        21      9.00     41.55     0.2094E+00     0.5042E-04     0.4417E-04     0.6257E-05     0.4230E+15     0.1019E+12     0.8922E+11     0.1264E+11     0.3054E+00
      70.      2048         6        21     10.00     30.54     0.2094E+00     0.5042E-04     0.4387E-04     0.6553E-05     0.4230E+15     0.1019E+12     0.8862E+11     0.1324E+11     0.3199E+00
      70.      2048         6        21     11.00     21.10     0.2094E+00     0.5042E-04     0.4383E-04     0.6595E-05     0.4230E+15     0.1019E+12     0.8853E+11     0.1332E+11     0.3219E+00
      70.      2048         6        21     12.00     16.56     0.2094E+00     0.5042E-04     0.4383E-04     0.6596E-05     0.4230E+15     0.1019E+12     0.8853E+11     0.1332E+11     0.3219E+00
      70.      2048         6        21     13.00     20.57     0.2094E+00     0.5043E-04     0.4383E-04     0.6600E-05     0.4230E+15     0.1019E+12     0.8853E+11     0.1333E+11     0.3221E+00
      70.      2048         6        21     14.00     29.82     0.2094E+00     0.5043E-04     0.4380E-04     0.6622E-05     0.4230E+15     0.1019E+12     0.8848E+11     0.1338E+11     0.3232E+00
      70.      2048         6        21     15.00     40.78     0.2094E+00     0.5043E-04     0.4424E-04     0.6181E-05     0.4230E+15     0.1019E+12     0.8937E+11     0.1249E+11     0.3017E+00
      70.      2048         6        21     16.00     52.21     0.2094E+00     0.5043E-04     0.4381E-04     0.6620E-05     0.4230E+15     0.1019E+12     0.8849E+11     0.1337E+11     0.3231E+00
      70.      2048         6        21     17.00     63.65     0.2094E+00     0.5043E-04     0.4355E-04     0.6878E-05     0.4230E+15     0.1019E+12     0.8797E+11     0.1389E+11     0.3357E+00
      70.      2048         6        21     18.00     74.80     0.2094E+00     0.5043E-04     0.4264E-04     0.7788E-05     0.4230E+15     0.1019E+12     0.8613E+11     0.1573E+11     0.3802E+00
      70.      2048         6        21     19.00     85.40     0.2094E+00     0.5043E-04     0.3926E-04     0.1117E-04     0.4230E+15     0.1019E+12     0.7930E+11     0.2256E+11     0.5450E+00
      70.      2048         6        21     20.00     95.16     0.2094E+00     0.5043E-04     0.0000E+00     0.5043E-04     0.4230E+15     0.1019E+12     0.0000E+00     0.1019E+12     0.2461E+01
      70.      2048         6        21     21.00    103.68     0.2094E+00     0.5043E-04     0.0000E+00     0.5043E-04     0.4230E+15     0.1019E+12     0.0000E+00     0.1019E+12     0.2461E+01
      70.      2048         6        21     22.00    110.46     0.2094E+00     0.5043E-04     0.0000E+00     0.5043E-04     0.4230E+15     0.1019E+12     0.0000E+00     0.1019E+12     0.2461E+01
      70.      2048         6        21     23.00    114.92     0.2094E+00     0.5043E-04     0.0000E+00     0.5043E-04     0.4230E+15     0.1019E+12     0.0000E+00     0.1019E+12     0.2461E+01
