Year 2027
   alt.[km]     year     month       day      hour  SZA[deg]         o2-vmr         ox-vmr          o-vmr         o3-vmr    [o2][cm^-3]   [ox][1/cm^3]    [o][1/cm^3]   [o3][1/cm^3]      topo3[DU]
       1.      2027         1         1     12.00     63.02     0.2095E+00     0.1971E-17     0.1079E-25     0.1971E-17     0.5050E+19     0.4751E+02     0.2599E-06     0.4751E+02     0.7256E+02
       4.      2027         1         1     12.00     63.02     0.2098E+00     0.6300E-14     0.6137E-22     0.6300E-14     0.3630E+19     0.1090E+06     0.1062E-02     0.1090E+06     0.7256E+02
       7.      2027         1         1     12.00     63.02     0.2090E+00     0.1247E-11     0.2175E-19     0.1247E-11     0.2550E+19     0.1522E+08     0.2653E+00     0.1522E+08     0.7256E+02
      10.      2027         1         1     12.00     63.02     0.2091E+00     0.1021E-09     0.3314E-17     0.1021E-09     0.1740E+19     0.8495E+09     0.2757E+02     0.8495E+09     0.7256E+02
      13.      2027         1         1     12.00     63.02     0.2093E+00     0.2898E-08     0.2115E-15     0.2898E-08     0.1120E+19     0.1550E+11     0.1132E+04     0.1550E+11     0.7247E+02
      16.      2027         1         1     12.00     63.02     0.2098E+00     0.2881E-07     0.5788E-14     0.2881E-07     0.6880E+18     0.9450E+11     0.1898E+05     0.9450E+11     0.7185E+02
      19.      2027         1         1     12.00     63.02     0.2090E+00     0.1367E-06     0.8002E-13     0.1367E-06     0.4180E+18     0.2734E+12     0.1600E+06     0.2734E+12     0.6980E+02
      22.      2027         1         1     12.00     63.02     0.2098E+00     0.4102E-06     0.6853E-12     0.4102E-06     0.2580E+18     0.5046E+12     0.8430E+06     0.5046E+12     0.6546E+02
      25.      2027         1         1     12.00     63.02     0.2092E+00     0.9081E-06     0.4293E-11     0.9081E-06     0.1600E+18     0.6947E+12     0.3284E+07     0.6947E+12     0.5878E+02
      30.      2027         1         1     12.00     63.02     0.2093E+00     0.2443E-05     0.6403E-10     0.2443E-05     0.7430E+17     0.8674E+12     0.2273E+08     0.8674E+12     0.4426E+02
      35.      2027         1         1     12.00     63.02     0.2090E+00     0.5036E-05     0.8417E-09     0.5035E-05     0.3470E+17     0.8359E+12     0.1397E+09     0.8358E+12     0.2843E+02
      40.      2027         1         1     12.00     63.02     0.2096E+00     0.7384E-05     0.7991E-08     0.7376E-05     0.1700E+17     0.5988E+12     0.6481E+09     0.5982E+12     0.1510E+02
      45.      2027         1         1     12.00     63.02     0.2094E+00     0.6550E-05     0.4286E-07     0.6507E-05     0.8920E+16     0.2790E+12     0.1826E+10     0.2772E+12     0.6967E+01
      50.      2027         1         1     12.00     63.02     0.2095E+00     0.5063E-05     0.1830E-06     0.4880E-05     0.4840E+16     0.1169E+12     0.4227E+10     0.1127E+12     0.3344E+01
      55.      2027         1         1     12.00     63.02     0.2096E+00     0.4398E-05     0.6671E-06     0.3731E-05     0.2620E+16     0.5498E+11     0.8339E+10     0.4664E+11     0.1863E+01
      60.      2027         1         1     12.00     63.02     0.2092E+00     0.6968E-05     0.2477E-05     0.4491E-05     0.1500E+16     0.4996E+11     0.1776E+11     0.3220E+11     0.1130E+01
      65.      2027         1         1     12.00     63.02     0.2095E+00     0.1535E-04     0.9962E-05     0.5389E-05     0.8190E+15     0.6002E+11     0.3895E+11     0.2107E+11     0.6348E+00
      70.      2027         1         1     12.00     63.02     0.2094E+00     0.4714E-04     0.4064E-04     0.6495E-05     0.4230E+15     0.9522E+11     0.8210E+11     0.1312E+11     0.3170E+00
